x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56
-6.817696018609048e-9,6.4237725451812e-7,1.6151268138704702e-9,-1.0613322037206106e-9,-1.0377683236423393e-9,3.534261347918489e-10,2.1981867559064058e-8,1.092997123730143e-6,-6.604882838275718e-7,-2.113494073043346e-6,6.154777649670478e-9,3.5910205893907725e-7,3.2573406409431216e-7,-2.942143625087405e-9,-1.908055003995887e-6,-9.216899993933282e-7,1.654014903576662e-7,-3.428517568897754e-5,2.7540960429634902e-8,-8.437239530390901e-7,2.396437956791065e-8,-9.196145759226656e-8,-3.4196267925096365e-6,-3.4487800486819243e-7,-3.822857866087884e-5,7.399084563783424e-6,-4.538323768972279e-7,-1.844318434424218e-6,1.7034686876417508e-7,2.655930314291267e-7,-2.0410065419507084e-6,-2.645983944715358e-10,2.4568977123931303e-10,-1.7974054093007808e-8,-3.0764060160506367e-7,-2.7388328348511117e-6,1.1968303134343217e-6,-2.612903296252106e-5,-0.00017547998682342365,-3.0245919778885014e-6,1.5306040739598237e-6,2.4422819419340494e-8,8.216420653471988e-6,-1.7672304517712888e-5,-8.752980876770817e-9,4.203298792476311e-6,2.0616645154032149e-7,-1.3218047247337562e-6,-0.0008312144810590015,-5.234974986552442e-5,5.893937116264017e-5,-1.1093895623234349e-10,-1.2427196224685891e-8,-2.5654553801654474e-7,0,0
-5.203493998385377e-6,0.00013058529306421822,7.331262867128754e-8,4.565414240515091e-8,3.4712244248392205e-8,-2.78155094313392e-7,-1.044050004392081e-5,-7.209181496934242e-5,-3.0820260079452156e-5,-0.00014150510229868544,2.680095371502054e-6,-1.9669090671830505e-5,-6.787179736675884e-5,-3.602002957188912e-7,-0.00014444573553710268,-0.002569748580967237,-1.6300361834734094e-6,-0.0017078831479901365,9.423929832062962e-6,-6.835729984710423e-5,5.613833381940956e-6,7.254939174039067e-7,-0.000328796977181846,-9.344595053233258e-5,0.00316820435579933,0.0005883067033735821,-3.6280421449100046e-6,-0.00012033806844452071,-1.0115938209349266e-6,-1.5455509805934152e-5,7.59800442998385e-5,1.3860159471295087e-8,9.10572894597296e-8,-1.8194794954579973e-5,-8.600648599885413e-6,-2.015036959000632e-5,5.01097623152535e-5,-0.005223547252528872,-0.01374206951158344,1.0272087295755339e-5,-0.0002159098781462168,2.7064304026143095e-5,-1.7672304517712888e-5,0.03684119452769327,1.8411812741358037e-5,-1.3492696112610605e-7,-2.5721918123454596e-5,0.0001293243822553119,-0.007915426908799051,-0.001381852428465004,0.01707758395988054,6.392343786040815e-8,3.5167801767332176e-6,-0.00010160747845903994,0,0
-4.299876452992135e-9,5.928063891367298e-7,8.728616953661687e-11,-2.8963063860405324e-12,-5.319447576072623e-12,-2.644399688324346e-10,4.931104280039488e-8,-6.243889981579469e-8,-1.0059235526218879e-7,2.129448209566669e-9,-9.628687739748114e-11,2.486376722638822e-8,-9.839121137924154e-8,4.48783920154136e-10,-3.586447945649055e-7,-1.178623854321963e-6,-3.2737640031903e-8,-2.8850790855926515e-6,7.304729356532105e-9,2.0252050289933413e-8,-6.931357092757825e-9,-1.8589527243305864e-9,-2.3211342442021652e-7,-1.775730842112244e-8,-6.659335742361428e-7,-2.8104841134623424e-7,-4.558510980287056e-8,6.372102765873964e-8,1.586901010528812e-8,-5.958542981577056e-9,2.5447867671212338e-8,8.952168971218194e-12,1.795158360712335e-11,-1.632053575487834e-8,-5.32355763972002e-8,3.3717052813189897e-9,5.849040800727765e-9,-3.4345285502760352e-6,1.698358963974087e-5,-6.729979384257494e-8,7.525819314423185e-8,1.5196647336187124e-7,-8.752980876770817e-9,1.8411812741358037e-5,3.200456817006354e-8,-9.191795676197431e-8,3.3303915376440332e-9,1.1804448683574594e-8,0.00038921863937881973,2.2631615887947904e-5,1.0737072237795358e-5,-1.3216137989181381e-11,2.406183601409632e-10,-1.9210869172481304e-7,0,0
1.0631660064281012e-6,-5.212292573092208e-5,8.295490701923751e-9,-1.3258785891061997e-8,4.278732304854072e-8,6.482592299106294e-8,9.689048627440704e-6,1.3268547336739682e-5,-7.686007655679498e-6,-4.643463008069752e-6,-7.14445620993166e-8,-2.1134360121790074e-6,-1.1954338383282684e-5,-2.0247586316891025e-7,7.003496195253752e-5,0.000839662023990925,8.345359968738925e-6,0.0018327743406823058,-2.7399114961308686e-7,3.856062549470608e-6,6.70697545796973e-6,-1.622003302850045e-7,-3.501396534614814e-5,6.182142046651692e-6,-0.002154704332653593,-0.00024890840256767006,3.325799587924234e-5,2.5487295513265048e-5,-4.291611611919337e-6,-1.1398130190712056e-5,2.554848795840928e-5,1.723595553281103e-8,-3.193114350659691e-8,-8.579605765395658e-6,7.808465749422858e-6,6.93643924418337e-5,6.622572598407029e-6,-0.005038838987543535,-0.01674320334919696,0.00012084581527433436,-6.747609463638636e-5,-5.402630754581216e-5,4.203298792476311e-6,-1.3492696112610605e-7,-9.191795676197431e-8,0.0015957500674022346,8.52412554369719e-5,2.591500845487448e-5,0.024149456069596235,0.001129688807706222,-8.838907130664243e-6,6.367556653733233e-9,3.6008680225456054e-7,-0.00011310834814346987,0,0
7.063215662082855e-8,-3.3374124416544042e-6,6.912538075938045e-10,-6.020230102387161e-10,1.977390832731153e-9,4.246373981556094e-9,4.3834758917243467e-7,4.693152630347763e-7,-3.888185622199325e-7,-6.821906182741089e-8,-5.120715111986907e-9,-1.4836607934393743e-7,-4.519041843596532e-7,-1.2228883781576864e-8,3.5275153473878665e-6,4.741233321996903e-5,2.7204392441654474e-7,7.963138354980606e-5,-3.29678393099104e-8,2.0948006184484004e-7,2.967791944704336e-7,-4.486815303344319e-9,-1.4927684130313055e-6,4.6949727574865407e-7,-0.00011913557621259412,-1.386824627971907e-5,1.3422612255154419e-6,1.992457718231957e-6,-1.7206736301527065e-7,-6.816605705241898e-7,1.4157146436326058e-6,9.4755898806106e-10,-1.80065843921072e-9,-6.01351225863777e-7,3.651695996419011e-7,4.426021080177716e-6,3.4373075758881634e-7,-0.0002475588029722307,-0.000762364754481501,7.622802315080964e-6,-3.713368905239883e-6,-4.5449473940518165e-6,2.0616645154032149e-7,-2.5721918123454596e-5,3.3303915376440332e-9,8.52412554369719e-5,4.841555306646498e-6,-3.9352969140349203e-7,0.0014861527621766431,7.51472536848251e-5,8.360230049005113e-7,-3.622664756340181e-11,1.3011915287687328e-8,-6.242175994385823e-6,0,0
-2.8298831290518014e-8,-1.869192745232933e-6,-2.27526690723235e-10,-3.1412699295649573e-9,2.2007667201043004e-9,6.384727811533916e-9,7.608138983103568e-7,1.5926427832116819e-6,-2.186378132846116e-6,-3.0232770294777633e-6,1.2414885928121597e-8,-6.505690632001887e-8,-8.350068130872232e-7,2.6642930380548113e-8,1.2815847062116864e-6,2.5114715346571407e-5,1.761230542080459e-6,0.00014630152655335243,-2.0027787118097737e-7,-4.378040738054119e-8,2.5415045214399463e-7,1.937960419525182e-7,-3.6133079678455146e-6,-4.2888552277001116e-7,-0.00011350082326864743,1.4764533423148116e-6,3.302023264423307e-6,-5.291828720207955e-6,-1.0306074637352354e-6,-1.6502612097921469e-7,1.6552436846570482e-6,1.0520847240217634e-9,6.598601202264232e-11,5.880804134520699e-7,-5.963232558963613e-7,1.992023572968254e-6,1.5394248302862924e-6,-0.00021237499951544628,-0.001910248229946752,-2.4418766157225672e-6,-7.927936743138887e-6,1.174113410308046e-5,-1.3218047247337562e-6,0.0001293243822553119,1.1804448683574594e-8,2.591500845487448e-5,-3.9352969140349203e-7,2.6517933971192828e-5,-0.004685976068081102,-0.000262964585034598,4.0123568049415335e-5,1.180583603172763e-9,4.1497218060933394e-8,-4.91429451339477e-6,0,0
0.0009778019888839016,-0.06454995407005855,-1.4695499566162716e-5,1.568406173747892e-5,-2.0974191331474335e-5,3.978613458416842e-5,0.0025454461996767606,0.01921767314916418,0.018820743062123665,0.033632326260382754,-0.0004884684425315155,0.003152301446635995,0.024502453448435973,9.043119202672009e-5,0.02506812761659415,-0.13103227321143734,0.004216288108381622,-0.5924529393478005,0.002555724928402471,-0.007409619340705317,-0.004181218444308923,-0.0013431018927672466,-0.030757202421750826,-0.004795523648220989,0.7797621534634152,0.20731563664616878,0.0012642880584906964,-0.003074898303348992,-3.823014299064581e-5,0.004829338481016713,0.01135973425767507,4.749398287066988e-6,9.723438554040834e-6,-0.0035014486771664764,0.014234738160708792,0.007624896307665486,-0.007049106895913451,2.6004088052106034,-0.4157995431824807,-0.06503741383612954,0.034580220192300164,-0.025100582636455298,-0.0008312144810590015,-0.007915426908799051,0.00038921863937881973,0.024149456069596235,0.0014861527621766431,-0.004685976068081102,1850.5841590854045,105.72077117203125,0.07747632376787283,-9.847410354176126e-8,0.00035219224683728843,-0.03430436627169813,0,0
5.575957506877716e-5,-0.003430498241084502,-8.338608895261126e-7,8.931085575734598e-7,-1.2214919285552585e-6,2.6605186693477956e-6,0.0001534374294602764,0.0008928300141291665,0.001101866169308006,0.0019483011741010584,-2.8049318942070767e-5,0.0001986009694950551,0.0013845971337010008,5.194811240030557e-6,0.0014423786674074895,-0.007536225712557073,8.210092577667769e-5,-0.04788387475957081,0.00014199863462454655,-0.0004519836057439615,-0.00022372555497626766,-7.35604369168999e-5,-0.001594982757796309,-0.00012627869209896853,0.04585480794367348,0.010367236051377541,-0.0002523905240531259,0.0006008012641966774,-5.373932984444336e-5,0.0003031487555802516,0.0006661730564449145,2.5896471523645966e-7,5.291993018516409e-7,-0.0002438160795778033,0.0006931358361819986,0.0004731126082224392,-0.0005283508898855035,0.14361422620204156,-0.021462191310313895,-0.0036231177924379646,0.001847438151971062,-0.0014123322306629769,-5.234974986552442e-5,-0.001381852428465004,2.2631615887947904e-5,0.001129688807706222,7.51472536848251e-5,-0.000262964585034598,105.72077117203125,6.043559115122201,0.005402755396426614,-9.006205359834605e-9,2.042366863240499e-5,-0.002008034960278454,0,0
-0.00011934934925116426,-0.0025681225036557637,2.4925633596247493e-6,-4.6493313996298315e-7,3.4538643454356474e-7,-1.5476118331630592e-6,-0.0005171179195376315,-0.0006554900717080736,0.0003905488557463609,0.0024412880565705597,2.874576238281785e-6,-0.00014837480739938097,3.4272396787167216e-5,6.631457412219501e-6,-0.0005665474647701109,0.06756649521215666,-0.0001295980753558098,0.023029498478300672,4.2906501101249564e-5,-0.00028625777714068074,0.0001292139097708723,0.00023752939524608992,-0.0002190966678885724,0.00014627179035227544,-0.04629906530349562,0.0003997341727412071,0.00042851017031657655,0.001390745572440884,0.00015105433938428085,0.00023642042437651753,-0.0002875198153529173,8.166214665637433e-8,6.128883125122855e-7,-0.00038832129434818895,-0.0003456101003671835,-0.00019626587058644152,0.0007323711728676166,-0.014007003529143316,0.18504314354959916,0.00038103029905425654,-0.00022442847108677106,-0.006018614154700589,5.893937116264017e-5,0.01707758395988054,1.0737072237795358e-5,-8.838907130664243e-6,8.360230049005113e-7,4.0123568049415335e-5,0.07747632376787283,0.005402755396426614,8.057211929118369,4.321698091261196e-6,1.2891448708657579e-5,-0.0025708165070517028,0,0
-8.725172512736326e-11,-1.1399964062382005e-9,9.237739169369528e-13,-2.855982476324154e-13,1.195670389864774e-12,-3.0745008088523927e-12,-1.9070269501004498e-10,5.351920453846439e-13,2.2887325072408802e-10,1.2262838207219505e-9,3.8241382284422334e-12,-8.937380335168212e-11,-3.5960591928533057e-10,1.2057246546486075e-12,5.535263614441089e-10,3.1972676005452074e-8,1.3508724135582048e-10,5.260813475947356e-8,6.048857793888637e-11,-2.2663638873602114e-10,2.4352969694080185e-10,1.3728049236941407e-10,-1.6187700435056964e-9,-3.7041563262758277e-10,-5.739063619853707e-9,-1.383240171288428e-9,1.2302210326941671e-9,8.88966533542561e-10,-1.8617425913540507e-10,2.4616658851089033e-10,-1.981092971009808e-11,3.709532923272423e-14,2.4489671346581245e-13,6.593913296603841e-12,-9.532436441981795e-11,-3.712160940006846e-10,2.1690451219926382e-10,-7.28641361441299e-8,-2.560102269754254e-7,-1.210465784952818e-9,-2.391928945884284e-9,-1.5329944270653108e-9,-1.1093895623234349e-10,6.392343786040815e-8,-1.3216137989181381e-11,6.367556653733233e-9,-3.622664756340181e-11,1.180583603172763e-9,-9.847410354176126e-8,-9.006205359834605e-9,4.321698091261196e-6,3.0606322183962716e-12,2.0513529180300226e-11,-1.7599424673087994e-9,0,0
-3.989944292556953e-8,3.977864942094524e-7,-1.677680242239393e-10,2.5305714802248554e-11,-2.7734733759947437e-10,3.913213709848257e-9,1.280795683616453e-7,3.9757578594755723e-7,-2.3555587779104764e-7,-2.219876095551265e-7,6.8719075985586566e-9,5.5449662310017485e-9,-4.00335186091444e-7,-5.9699466751841914e-9,9.174117778305146e-7,9.553277837849776e-6,6.221495224590956e-8,-6.227464026488181e-6,-5.740087813604768e-9,5.651439532817364e-8,-7.013608395026974e-8,1.0335963354465787e-7,2.2302122002013758e-6,3.3675569335263564e-7,-9.192710055917314e-6,5.583401112140481e-7,-2.4669995463500223e-7,-1.709309287530117e-7,-6.877918453496092e-9,-3.113682330801148e-8,5.553561569130143e-8,8.407494504821855e-11,1.053138442349176e-11,1.0765731034643104e-8,-3.8418724034713644e-7,-1.594594935943005e-7,-1.3198197610401397e-7,-1.1950437860110712e-6,-1.0513156196650612e-5,4.35124351311456e-7,-3.039117394253221e-7,4.322600239359523e-7,-1.2427196224685891e-8,3.5167801767332176e-6,2.406183601409632e-10,3.6008680225456054e-7,1.3011915287687328e-8,4.1497218060933394e-8,0.00035219224683728843,2.042366863240499e-5,1.2891448708657579e-5,2.0513529180300226e-11,6.217087119121271e-7,3.691862329717731e-7,0,0
1.893760452874662e-6,0.00036454578054760564,-1.731891726781307e-8,-3.1278098267490916e-8,7.200968974288707e-9,-1.1170388190375783e-7,1.553402502972639e-5,1.9184863566727494e-5,-1.3779844181027938e-5,8.738337729355259e-5,1.0163472466180539e-6,6.9971748554872985e-6,3.3022593403439246e-6,3.0854134825175593e-7,0.0001683111759432299,-0.00025969294273503723,-6.287596974442008e-6,0.00024749643674595363,1.13131476434307e-5,1.722063099816757e-5,-4.768714295059353e-6,3.158503219406536e-6,-0.00027677809800135707,4.334391637392248e-6,-0.0043883726772280685,2.8994848864410347e-5,-1.680130138674112e-6,6.351420523029484e-6,3.0394211618441666e-7,4.177025904414584e-6,1.526964322801595e-5,-1.533514550834137e-8,2.1281077995477524e-8,7.542392234635174e-6,-3.2508349167210324e-5,1.3947497697373798e-5,4.422905268718674e-5,0.0037340332437385514,-0.013651889393476667,-5.340865931177236e-5,4.490417868336079e-5,9.860504895668787e-5,-2.5654553801654474e-7,-0.00010160747845903994,-1.9210869172481304e-7,-0.00011310834814346987,-6.242175994385823e-6,-4.91429451339477e-6,-0.03430436627169813,-0.002008034960278454,-0.0025708165070517028,-1.7599424673087994e-9,3.691862329717731e-7,0.008834428125538727,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
