"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38"
4.034198013497703e-11,-1.6462995740969278e-11,1.406642649048324e-10,-7.703040876598876e-11,-9.611082665996838e-10,7.043967098343099e-10,-2.550659727471018e-8,2.7601974666664576e-8,-2.325776020668343e-8,-3.871473781626411e-9,-1.971590261606757e-9,-6.738056858873614e-9,2.750120320417895e-9,5.319346014546401e-8,-1.6739518890456506e-8,2.841770951463586e-11,-6.825470747095132e-11,7.738514705750498e-9,-2.541370908474844e-8,1.99510979696625e-8,-6.696044731932394e-8,8.464679087555212e-6,5.3472581994944065e-5,-4.2066696488042184e-8,-4.6410711314926514e-8,-1.2756247009115427e-7,-2.9114351915761324e-8,1.9183524725169388e-5,4.8732531107977765e-8,3.198526328840787e-7,-2.722614882636521e-9,1.7290769764266178e-7,-0.0005486641814146979,1.6732817109156384e-5,9.099266778834028e-6,3.042465918515499e-11,-1.878901685220734e-9,3.652598850520612e-7
5.765922606169622e-9,1.779066117092708e-8,5.473716297144185e-8,-1.8581785036688654e-7,4.2738144301329564e-8,-3.979428458137138e-7,-1.2735899430799166e-5,-7.0750888428768165e-6,-3.082664512015396e-6,1.4882606215336274e-5,2.132035224181697e-6,-6.082508603111535e-7,4.518721146293866e-7,-4.811695570807422e-6,4.357186720164516e-5,2.3336458004423678e-8,-2.1913596995350108e-8,-2.8213193868346644e-6,6.964835015139251e-7,6.732568275160341e-6,6.292392159418883e-6,0.0003732118328308637,0.02639653203063911,0.0002629413233475277,-0.0001377247903626136,-3.321216565013793e-5,8.257844288371372e-6,0.00019044758218361688,3.198526328840787e-7,0.0030661417020617964,0.00016116326578795504,9.7739662543599e-5,0.06859294003255215,0.0036472779096583157,0.0008142249275800455,1.1668037572894978e-8,-1.312062580862391e-6,7.423984904660436e-5
2.7609812165145276e-10,1.3551305212608715e-9,3.0206857819471162e-9,-8.650587472800172e-9,3.3232533346472713e-9,-2.8870142556089612e-8,-6.902748744843926e-7,-5.606216659824691e-7,-1.6112510586068205e-7,7.457245091683812e-7,1.147586796445646e-7,1.877313481447354e-8,1.663208635764571e-8,-9.323396243417302e-8,2.182026762165566e-6,1.1219690044355957e-9,-1.0675984806306369e-9,-2.1025332498375307e-7,-1.8437042324711985e-7,3.5766694769584454e-7,1.7439317980251505e-7,4.8226908637799423e-5,0.001435184303102382,1.541376394671511e-5,-1.048464981490334e-5,-2.4460783050741215e-6,5.023249939570256e-7,-1.855051153107685e-5,-2.722614882636521e-9,0.00016116326578795504,9.228910382919853e-6,1.5461309261612348e-7,0.004330636625330113,0.0002644486055232718,3.1767470806742505e-5,-3.257132625377447e-11,-7.632674948975327e-8,4.357915048319702e-6
-2.06445079612202e-9,-2.3601307211217943e-9,2.3232819429449258e-9,-1.7876705512450463e-8,5.6507674895388676e-8,6.394309702265707e-8,-5.204006403914672e-7,1.4174068428002943e-6,-8.607120439279714e-7,-8.645947633789047e-7,-3.4022540275731757e-7,-6.669877373214029e-7,-1.4525839207444963e-7,8.463713424385786e-8,-5.535476928951566e-7,3.5014769653767483e-9,-2.8729177394856404e-9,4.181112537142978e-7,-8.45750749813922e-7,2.9648091815974404e-8,-2.793282316402153e-6,0.00019059902778556065,8.820404751627661e-5,6.287903904480951e-6,-4.408290316969434e-5,-1.9119094857001713e-5,-1.1955176486296314e-5,0.00016353674326072154,1.7290769764266178e-7,9.7739662543599e-5,1.5461309261612348e-7,9.483262725231152e-5,0.005172010573087221,0.00040062315024560986,0.0001585572936000463,2.130953384235465e-9,6.721516549927505e-8,9.827493930294126e-6
1.6207912661836153e-5,1.3132988030885262e-5,-5.392023683605517e-6,2.017821234357521e-5,-0.000262105972716195,-0.00024882926951294056,0.003037591087627817,-0.00011187534636098608,0.00280525508081953,-0.007292656901215101,0.0006539859030966341,-0.0064183482041191755,0.001489644799249362,0.01698182496383085,-0.018114544932594408,6.468754443927146e-6,1.0806176836811295e-5,0.005704571224634387,0.011905282098501797,0.005171780809174441,1.733122557715753e-5,-0.24285827985113728,-7.442300055184666,-0.045811092838791964,0.041973006150344105,0.030252802821266387,-0.002056680250424091,0.709641939760508,-0.0005486641814146979,0.06859294003255215,0.004330636625330113,0.005172010573087221,2824.474237549436,158.7277149365508,-3.1690634293131157,-3.13191043498264e-6,-5.8853545025338657e-5,0.12130337984707804
8.342199978328626e-7,8.425411802625821e-7,-2.3284917681594218e-7,8.488812446901894e-8,-1.3730003948837973e-5,-1.1033871678818133e-5,0.00024715022433640586,0.0001475459625807728,0.00011826326120884359,-0.0004072438382627963,3.318167230867011e-5,-0.0003922377091640912,7.973283340899825e-5,0.0011273202503536816,-0.0011842870149598305,4.2316284198247433e-7,4.909434766994894e-7,0.0003704641999802984,0.0007415675311603141,0.00026005055254819844,-0.0003059070949295735,0.009058002895175717,-0.26529569993034025,-0.002456970694577604,-0.0006277644890889452,0.0023786809958477612,-0.0005908792248814353,-0.0198850884000747,1.6732817109156384e-5,0.0036472779096583157,0.0002644486055232718,0.00040062315024560986,158.7277149365508,9.150632186373098,-0.1701374451525293,-1.0940034928699661e-7,-6.651154075647157e-6,0.007314684957927959
-7.519932308791319e-7,-3.1155944987435715e-7,4.540845704551228e-7,-1.9701135139999556e-6,-1.4288778797002617e-5,-7.961424346491106e-6,-0.0003436169302495081,-7.562520758970402e-5,-0.0001830180360351551,-0.0006088939746716298,7.715032395584805e-5,-0.00018127138991649042,-1.928854166698893e-5,0.0001571206967154543,-0.0014923002672361356,8.128384301770689e-7,-6.031860934274968e-7,-0.0001337877773355566,-0.0004983913088983735,-0.00011023482334444654,0.0019466994744187594,-0.07200196611308723,2.2223563313197885,-0.0013678651184934282,0.0026189549793853967,0.009231546526565593,0.0001668821430587299,-0.006535262995323237,9.099266778834028e-6,0.0008142249275800455,3.1767470806742505e-5,0.0001585572936000463,-3.1690634293131157,-0.1701374451525293,15.286368314963529,8.119493216884123e-6,4.466379189109784e-5,0.0002348563755692723
-5.120911338059608e-13,-1.8342655297579133e-13,1.2546310762162448e-12,-3.4707087037246767e-12,-5.218044291890584e-12,5.61400951680984e-12,2.725955120036855e-11,3.313506380530692e-11,-1.2181346592758935e-10,-2.387393833081978e-10,4.770000610363589e-11,-5.904516583217565e-11,-3.146971345771536e-11,-2.6678746483531045e-10,-1.4506471342947513e-10,5.031937637687228e-13,-6.766978022085777e-13,-2.8869983430426607e-11,-2.619377758721424e-10,2.4170768547740293e-11,1.0674591553081767e-9,-7.359328244303393e-8,1.5497537324409908e-6,6.105472145367935e-10,-8.353087671571146e-9,5.445182142627744e-9,-2.3540836560423953e-9,5.6052935836019376e-8,3.042465918515499e-11,1.1668037572894978e-8,-3.257132625377447e-11,2.130953384235465e-9,-3.13191043498264e-6,-1.0940034928699661e-7,8.119493216884123e-6,5.5785651396391134e-12,2.1944207611874963e-11,-1.9213261908049944e-10
-7.02999771377353e-10,1.831685373549087e-10,-3.5373903567827833e-10,1.1620251633480035e-9,1.5839249370087088e-8,-7.919696923978009e-9,3.678414721555968e-8,8.455164167739088e-8,1.403030929231083e-7,2.119033177435337e-7,-3.654221363517446e-8,2.6598669641500336e-8,-1.6356078221408714e-8,6.876229540141532e-7,1.2354817593143305e-7,-6.692414299146172e-11,1.2840953703255466e-10,-5.897408496196715e-8,2.79898281861797e-7,-3.6309467755534315e-8,-1.1703085273158763e-7,-6.770216405938731e-6,2.6721805305881764e-5,3.2104682730399965e-8,-1.4878132382910303e-7,-1.7535249367502913e-7,-6.934497446375292e-8,-1.1289382150730883e-6,-1.878901685220734e-9,-1.312062580862391e-6,-7.632674948975327e-8,6.721516549927505e-8,-5.8853545025338657e-5,-6.651154075647157e-6,4.466379189109784e-5,2.1944207611874963e-11,8.753793099891026e-7,-1.2829763146646258e-6
-4.7288590950227735e-8,-3.2258436722029516e-8,-6.400015299367469e-8,-1.5781479523593122e-7,9.373378029966083e-7,-5.477174170338258e-7,-2.5267225365137055e-6,3.273021228815574e-5,9.01049493240386e-6,1.7447103089246904e-5,-2.14146093389506e-6,1.5853391233114343e-6,-2.790544283792383e-7,5.0969296768890006e-5,-7.5357695380536e-6,-4.2912846518855245e-8,-2.7459302084816395e-8,-1.5427197652143546e-5,1.4191414627181508e-5,-2.3476275505532938e-5,8.790832093567999e-6,0.005786507337933046,0.005879954446903446,2.1615029582081063e-5,-3.791901914410465e-5,0.0003027657329955022,9.8891275025694e-6,0.00039915121916866774,3.652598850520612e-7,7.423984904660436e-5,4.357915048319702e-6,9.827493930294126e-6,0.12130337984707804,0.007314684957927959,0.0002348563755692723,-1.9213261908049944e-10,-1.2829763146646258e-6,0.012867713341986161
