x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
-2.0929483734831497e-7,0.000380011184973815,-2.4804165548947058e-9,-8.610902683112399e-10,-1.583122320658569e-8,-9.812298058298375e-8,-3.5403481158772296e-5,3.467241278204012e-5,-0.00012146025278889197,4.2647320809630044e-8,3.2966037124269375e-6,-1.349964078211323e-5,-4.39225842029679e-5,-0.011373694543319839,-1.2938539307101511e-6,-1.3461438543153801e-5,-6.915043211817938e-6,-3.059560697140018e-6,0.0011781575271354733,0.00034246704076114825,0.0022446208524102506,-6.13495092256124e-5,1.0133918078465045e-5,1.27445331208575e-5,-3.2914623161696554e-8,1.0686305407408708e-8,1.6402753494387313e-5,-3.927770971103317e-5,-9.748462670644651e-5,-4.702518786305731e-5,0.009107029982635325,-0.0070286924767127956,-2.0582068561172975e-5,-2.5582450334687825e-5,-0.00010574604591750656,-1.2263284336045758e-6,-0.00025021455162662146,2.9437432843774264e-7,1.783109574225224e-5,1.7452488528848454e-6,-3.634807961060382e-6,0.0028965881319919133,0.0018508667605790312,-0.0017865221905472425,-1.229617059831057e-9,-7.794116912787687e-7,6.886119576763163e-5,0,0
1.1517076609937028e-7,-8.449656578758993e-5,2.2596181411684527e-9,-1.6961310653770747e-9,-2.851298782064137e-9,-4.870686182950534e-9,9.913190041482559e-6,-4.105574852381959e-6,-6.680769185117715e-6,-1.7586097264083056e-8,6.441455972211924e-8,3.969755918203905e-6,5.3193488977861e-6,0.0024478389840923626,-2.0378700774386954e-7,7.470343925611826e-7,-1.5818151082479615e-6,2.6842809858231543e-8,-0.00034860948111384743,1.743811991313542e-5,-6.13495092256124e-5,1.8430819056503008e-5,3.3249527815897633e-6,4.675901488301458e-6,-4.362314177173682e-9,-2.1641084871545305e-9,-8.062650524371978e-7,1.3659106244920077e-6,-2.6104600658295335e-5,-8.81528401871582e-6,0.0016222874065605906,0.004548374172145567,8.909378973745767e-6,-3.2640687345299183e-6,-7.259712639022622e-6,6.802925478654783e-7,-6.926071392254073e-6,-1.4626179498675309e-8,-8.384133650712643e-6,-3.3519214381009137e-7,-2.2278131230211995e-6,-0.0012706554437501882,-0.00014040341700626246,0.0001238538661674781,-2.349936701894434e-10,7.372043312660291e-8,-2.310611318135376e-6,0,0
6.454640921546834e-7,2.1449450939393306e-5,8.890093288632463e-9,-1.761921609953846e-8,6.355797771516012e-9,5.30831154415279e-8,-1.0812282394785117e-5,-8.063120624629186e-6,-2.0334871015037205e-5,-6.115221650649909e-7,-1.282359104833557e-6,1.8597577965886891e-6,-1.3380393009971193e-6,-7.216988591217392e-5,-4.342690629975642e-7,8.344310665611507e-6,4.166072937073399e-6,4.5433756727702604e-7,-3.748420463476733e-5,-4.6792359859529455e-6,1.0133918078465045e-5,3.3249527815897633e-6,0.000287867053378974,-0.00010186216408452096,2.1021956251136686e-8,-2.7512833605797756e-9,3.2919655582370256e-8,4.1926217140375906e-7,8.066283578930775e-6,6.7224501650796405e-6,-0.0010979471407210702,-0.0008366857181060657,1.153158451041959e-5,-1.0876289214052205e-5,-7.218534353669367e-5,1.6744757448760605e-7,-0.00011039535346557848,-4.8693923128549245e-8,-2.3053990971917543e-5,-1.1343492665183942e-6,-1.7228029399969428e-6,0.02330720557505672,0.0013842986670228158,-0.0015283992448804358,-1.0322522354353588e-9,-3.006881433309705e-7,3.586373300476549e-5,0,0
-1.2110023423456713e-6,8.741553302461109e-5,-2.6464592514307695e-9,-2.5000833569034833e-9,1.1804261226538932e-8,4.566591947872706e-8,2.07846315287223e-6,-4.247838946140979e-6,1.0713482931234506e-5,6.115116188967178e-8,-6.496586424828212e-6,2.5519731098116114e-6,-9.37010475806465e-6,-0.0018763623112598728,-1.0648031710225526e-7,0.00024256907067532973,-1.5247676675716404e-6,1.5528791659971207e-6,0.00018049046582992487,-2.772854897721206e-5,1.27445331208575e-5,4.675901488301458e-6,-0.00010186216408452096,0.0005850303173302432,1.8606024779096493e-9,1.4097955749632223e-7,-4.106689602714639e-6,-1.2608002180561995e-5,-3.835141579307849e-5,7.320845878844649e-6,0.00011935029416179914,-0.0009458591327436004,-2.7643871865240248e-5,1.5508273409150637e-5,-1.3714467735202043e-6,1.3645434535956003e-6,6.671182083113356e-6,5.946723098432846e-9,2.6386424888399398e-5,1.48615745822812e-6,1.0855918450456176e-6,-0.03306100379351373,-0.0018165670005678412,-0.0013343909425292877,-5.2122033289489e-10,-2.8702618534230955e-7,-5.368257363862372e-5,0,0
5.203907875555646e-10,-1.317813958731645e-9,-1.978146852568211e-11,8.324989753111782e-12,-5.593362577735268e-12,-7.354150591250718e-11,1.955159736530169e-9,5.422035507888343e-9,2.5911434315869223e-8,5.461601681225481e-10,1.7229955809669205e-9,1.71990520960106e-8,3.4600800859237115e-9,2.684165473462101e-7,1.8052206944533337e-10,-4.935907878362176e-10,-1.4762860215140895e-9,-9.737554004296534e-11,4.73078068505222e-8,3.2744282261236307e-9,-3.2914623161696554e-8,-4.362314177173682e-9,2.1021956251136686e-8,1.8606024779096493e-9,2.1412540035092674e-10,-7.126381322503453e-11,3.3619066719191085e-9,-4.593797681061811e-10,-9.969043102190838e-9,-1.7029217466462268e-10,6.944220349193677e-7,1.540530157444601e-6,-1.2634039018459363e-8,1.0183408669917053e-8,7.538002607393336e-8,-4.692416399904266e-10,-5.407641618548326e-8,-9.399529230662831e-11,5.396391495125455e-9,1.2579054090625695e-10,2.5192831579996746e-9,1.7766055171714793e-6,3.243641771289938e-8,-2.801365431649603e-7,-2.3063613244898092e-14,1.223521025884018e-10,-2.4703886503961122e-8,0,0
-2.347691541880455e-10,3.814274691451517e-8,9.52493399780326e-12,5.184019932285812e-12,1.9478626312975336e-12,3.1309704267725397e-11,8.381845803814063e-9,-6.6733199173672135e-9,-2.9675045214057875e-8,-2.3822802099327593e-10,-2.8726015067279937e-9,-1.0116854365214068e-8,1.376173183407024e-9,5.286156222738064e-7,4.0311751964082067e-10,-5.898680620490999e-9,6.822341314411357e-10,7.089676293696749e-10,-3.968077582966549e-8,1.1707823411603555e-8,1.0686305407408708e-8,-2.1641084871545305e-9,-2.7512833605797756e-9,1.4097955749632223e-7,-7.126381322503453e-11,2.078967636973601e-10,-2.0806329388096466e-10,1.370054615305646e-9,6.342972533943433e-9,6.821470832635616e-9,9.662990468565739e-8,-1.4258074043980014e-6,1.4529165462226356e-8,-7.576012890351701e-9,-3.232415614188284e-8,1.3693491541106924e-9,-5.9550186243576765e-8,-2.5800286614456362e-11,-1.5553575874557943e-8,-7.08876770685989e-10,-2.636250206725551e-9,2.0504104246102326e-5,1.1439176611840761e-6,-3.966457439508586e-7,-5.996387074763848e-13,-1.771108865361736e-10,8.094354242808008e-9,0,0
3.907504950145364e-8,-6.95999227607514e-5,-7.5100294841368e-9,-1.0095605144901303e-10,9.583917313606653e-10,-1.7585946831226595e-9,6.5158101847148704e-6,2.497251487066485e-6,1.718117526204007e-5,-5.629787317417293e-8,-7.584574842340001e-7,-9.682174951377948e-7,8.365151977143591e-6,0.0012233033928933145,-1.1894217871581515e-7,1.6768316544505417e-6,1.2432616655781306e-5,-5.234089635466769e-7,-1.6865813328853938e-5,3.220707741581079e-5,1.6402753494387313e-5,-8.062650524371978e-7,3.2919655582370256e-8,-4.106689602714639e-6,3.3619066719191085e-9,-2.0806329388096466e-10,0.00010562733769992747,-4.8398644745252026e-5,-4.0486400313142516e-5,-0.00010082059233590374,0.0005326303615691203,0.03743793058419348,-6.042167969980672e-6,4.128803135466292e-6,3.953671699852603e-5,4.7102998828208575e-7,3.030624270596216e-5,-1.2863938352691314e-8,1.574727135596673e-6,1.641046254575613e-8,-2.6253095401917924e-7,0.0015170627729168664,7.664409728904373e-7,-0.0006004521914561838,-1.0220316599122838e-10,1.8240905065820585e-7,1.1590110735867495e-5,0,0
5.249981701943939e-7,-0.00011494732473180915,3.0081826026719194e-9,-4.753516477586511e-9,-1.5237994400001028e-9,-1.4729761254297303e-9,1.4079663415822806e-5,-1.8903657884441656e-6,2.0726835180807936e-5,7.236173814538894e-8,1.4256330322917248e-6,-1.2447801901452749e-6,1.386258360527255e-5,0.002004187129473563,8.289120068620798e-7,-5.009161474683309e-6,2.6557072181922935e-5,-5.414847196707517e-7,-2.3055311193446536e-5,3.9770593555355975e-5,-3.927770971103317e-5,1.3659106244920077e-6,4.1926217140375906e-7,-1.2608002180561995e-5,-4.593797681061811e-10,1.370054615305646e-9,-4.8398644745252026e-5,0.0002680091050781546,8.363781056755723e-5,-7.622161577426044e-5,0.003103675702289316,0.049595643446414296,-1.257540877608261e-6,1.9822598539323237e-6,-6.775315929677697e-5,-1.6371545245731385e-6,3.0736585415866945e-5,-5.0169817103203106e-8,1.9017725789432112e-5,8.437749622159826e-7,2.337314025275925e-6,-0.00869457861987509,-0.0006826030508474796,0.0013757996656866044,1.0974317190635085e-9,-1.990589174779554e-7,-4.312272511344635e-5,0,0
5.386434167812937e-7,0.00025772966349121336,2.265820522467549e-8,-6.149245479059817e-9,2.0056158702186497e-8,2.517439649089105e-7,-2.324821005293021e-5,-1.1374749216823546e-6,3.572126109433132e-5,8.414021426411954e-8,2.780328540904672e-6,1.620990483169946e-5,-7.969526656618153e-6,-0.0034313451483722547,3.9865519633468e-6,-1.3586105540049975e-6,-6.722136463489491e-5,3.181029500528822e-6,0.0004286147971814738,-7.1837334885243e-5,-9.748462670644651e-5,-2.6104600658295335e-5,8.066283578930775e-6,-3.835141579307849e-5,-9.969043102190838e-9,6.342972533943433e-9,-4.0486400313142516e-5,8.363781056755723e-5,0.0015788536324282472,-2.265637320965719e-6,0.017145841307507112,-0.13740448791937085,-7.895074163499363e-5,4.6968874911226355e-5,-5.077227482590471e-5,-3.2971223580909215e-6,3.623480110513403e-5,-1.0371028549844855e-7,0.00012281814137575628,6.405585633104498e-6,8.19212031753457e-6,-0.06953267217925488,-0.0039601004500894104,0.00128485067075369,2.1498372683120347e-9,-4.994927849091727e-7,-1.7233302996235164e-5,0,0
2.451022519474591e-7,7.457939578683385e-5,3.0927425213516336e-8,-1.0334220052211245e-9,-1.2047867196664884e-8,-3.9298367422399416e-8,1.0737626010858093e-5,-2.4733384789813975e-6,-1.5932433903024377e-5,-3.787295205133002e-7,-2.5674852049873517e-6,5.492002130697306e-7,1.3880484309154315e-5,0.001328579133367597,8.0778212047587e-7,9.028464900371662e-6,1.0729290285739819e-5,1.2151991065245247e-6,5.4983666052854484e-5,2.871423257514242e-5,-4.702518786305731e-5,-8.81528401871582e-6,6.7224501650796405e-6,7.320845878844649e-6,-1.7029217466462268e-10,6.821470832635616e-9,-0.00010082059233590374,-7.622161577426044e-5,-2.265637320965719e-6,0.0008053459373178475,0.018483709926325753,-0.0018185546100183627,3.004102203529811e-6,1.730237189397238e-6,-1.5015998164243533e-6,2.6437304260974074e-7,5.09864303457446e-5,3.842439482996401e-8,-1.5380316051024902e-5,-7.607477045782084e-7,3.1320872472000222e-6,0.03795648249971744,0.0019875955276333927,-0.001573205328948252,-1.3962111382301631e-9,-6.306873995848917e-7,-1.8741008776581952e-5,0,0
0.00013868274918603287,-0.003976105689954074,9.825220931369835e-9,-7.264254041269842e-7,-5.596217033627978e-7,2.0829746031720613e-6,0.0012377309541263982,-0.0023513352857638483,-0.0011041551059538242,-4.040908134856394e-5,0.000432932638281148,-0.0009982672982812072,0.001412495846768817,0.3593893283957631,4.169430822861621e-5,-0.0004277219045292829,0.0011948531623167168,1.3030995431043493e-7,-0.03843456760630511,0.007942746874975036,0.009107029982635325,0.0016222874065605906,-0.0010979471407210702,0.00011935029416179914,6.944220349193677e-7,9.662990468565739e-8,0.0005326303615691203,0.003103675702289316,0.017145841307507112,0.018483709926325753,7.156604816685401,-1.7972918478792583,0.0033424586224383083,-0.0021730320278915078,-0.002393184213750761,8.175173138898274e-5,-0.011862838536069089,-1.0505382956665867e-5,-0.004985551562201694,-0.00024353059469305678,0.00020459588905787524,3.2007908716623126,0.17748507693135396,0.1548242150215077,-2.69692680978943e-8,-2.966119240024905e-5,0.003452634107384136,0,0
0.0001922959021926444,-0.04865379429244814,-6.511512934472182e-6,-2.615206845358301e-6,-9.019594247289976e-6,-2.3595899369952776e-5,-0.008698890495000354,0.007238177516225726,-0.013648294165739566,-0.00011223233633151238,0.0002601323198633284,0.00385887257353119,-0.00045985225192721896,0.16816708578013187,-0.0017107705848101937,-0.0036046016734860996,-0.014223780667552801,-0.0016791780929312713,-0.08763255473382363,-0.005860317458369334,-0.0070286924767127956,0.004548374172145567,-0.0008366857181060657,-0.0009458591327436004,1.540530157444601e-6,-1.4258074043980014e-6,0.03743793058419348,0.049595643446414296,-0.13740448791937085,-0.0018185546100183627,-1.7972918478792583,373.4448213156987,0.01094892592933072,-0.01164967996810916,0.026420396438351375,0.0003420229465526697,0.01827772215383742,5.821562810149209e-5,-0.024086353303039907,-0.0012844454722284733,-0.0019319867911066965,15.218523721462724,0.9015773033484169,0.5218700419477722,2.470205231749914e-7,-0.00015980121225258082,0.014602097664148158,0,0
3.0674634587937864e-7,0.0001511614923261215,4.865008956283727e-9,3.1432085648516692e-9,-3.707012016848365e-8,-1.904365220012944e-8,1.8227846725828608e-6,-5.703204668739925e-6,2.431061360844916e-5,1.4071361172591985e-7,1.1169949255969818e-6,4.185437924284893e-5,-2.452025519026763e-6,-0.0009087765632782383,-4.105662829928785e-7,5.338523976589381e-6,-8.741059468691097e-6,-6.177932341583179e-7,0.0002092147808287582,-1.3128762328744168e-5,-2.0582068561172975e-5,8.909378973745767e-6,1.153158451041959e-5,-2.7643871865240248e-5,-1.2634039018459363e-8,1.4529165462226356e-8,-6.042167969980672e-6,-1.257540877608261e-6,-7.895074163499363e-5,3.004102203529811e-6,0.0033424586224383083,0.01094892592933072,0.000567969705529814,-0.0003822180612681407,0.00010281188659505391,-5.56784040583473e-6,0.0002277917050250988,3.133833358436986e-8,0.00017607246563557718,1.0619206312875746e-5,3.4294378987972853e-7,-0.04160640630707129,-0.0021403800908096986,-7.036854362809656e-5,-6.617920127013824e-10,3.1563701898638376e-7,3.711919751736736e-5,0,0
2.968636797568126e-7,-9.028707652053716e-5,-3.4010165669698845e-9,-6.635825474403055e-10,2.443446809523084e-8,-5.5405342365746956e-8,7.818229125115334e-7,1.210826115853478e-5,-1.0831523447364994e-5,-2.8640008674039655e-7,6.810057076263972e-7,-3.406337118510317e-5,5.79006369592588e-6,0.0008163426222544679,1.6149201419465395e-6,-4.627978249758553e-6,4.9083875954416755e-6,2.568907611751374e-6,-8.12777448581414e-5,1.1179038512356037e-5,-2.5582450334687825e-5,-3.2640687345299183e-6,-1.0876289214052205e-5,1.5508273409150637e-5,1.0183408669917053e-8,-7.576012890351701e-9,4.128803135466292e-6,1.9822598539323237e-6,4.6968874911226355e-5,1.730237189397238e-6,-0.0021730320278915078,-0.01164967996810916,-0.0003822180612681407,0.0004722191842207372,-4.1804265040401215e-5,1.2832344587055545e-5,-0.000376850266422165,9.079980161555144e-8,-9.884787482767306e-5,-6.3558310484710394e-6,-8.629478801567276e-6,0.03456880003880641,0.001649134055192675,0.0009161003320399532,-2.7669140620040955e-9,-6.453475228174456e-7,-3.605499474344671e-5,0,0
2.0745220656382703e-6,0.0012369033619990043,6.704952913834021e-8,3.8750458213366e-8,3.1391924268897104e-8,5.113318579690052e-7,-6.128495762702514e-5,-7.938694831291264e-5,0.0001891333201647689,-1.6158290617326896e-6,-1.538915519941874e-5,-6.374988001809435e-5,-2.3139418538480274e-5,-0.005055493025920116,-6.2518934617483995e-6,-6.718533705408031e-6,1.5724416299885847e-5,2.051230220958647e-6,0.0007545000838613425,-7.853468390422351e-5,-0.00010574604591750656,-7.259712639022622e-6,-7.218534353669367e-5,-1.3714467735202043e-6,7.538002607393336e-8,-3.232415614188284e-8,3.953671699852603e-5,-6.775315929677697e-5,-5.077227482590471e-5,-1.5015998164243533e-6,-0.002393184213750761,0.026420396438351375,0.00010281188659505391,-4.1804265040401215e-5,0.02670849500399377,-1.181092003503498e-5,-0.0004264031023249149,-7.231607009181233e-7,-6.617005136893098e-5,-3.834136424774669e-6,1.631530408230706e-5,-0.06965708909490252,-0.00382403633704405,-0.01786079716852582,-1.1187111185345467e-8,2.6600198783718782e-6,0.00010447312475533494,0,0
-1.0531580318561662e-7,-1.0534930854590494e-5,-7.368357769838277e-10,6.240658956216945e-11,-2.626169442869399e-9,6.989965349061049e-10,-6.928490898646317e-7,-4.3549823404893e-7,1.1923248592237752e-6,-4.423473775675113e-8,3.0043636535916394e-7,2.583712006730425e-7,1.660451740099975e-7,-5.8559062964996226e-5,4.233873861795476e-8,1.746569244242835e-6,-7.457483130006596e-7,-1.1202797299551624e-7,1.9379409250397987e-5,-6.376599344117751e-7,-1.2263284336045758e-6,6.802925478654783e-7,1.6744757448760605e-7,1.3645434535956003e-6,-4.692416399904266e-10,1.3693491541106924e-9,4.7102998828208575e-7,-1.6371545245731385e-6,-3.2971223580909215e-6,2.6437304260974074e-7,8.175173138898274e-5,0.0003420229465526697,-5.56784040583473e-6,1.2832344587055545e-5,-1.181092003503498e-5,1.627641401720433e-5,-6.189456784679674e-5,2.2936998794600392e-8,2.6599297881323843e-6,3.5497017759922506e-7,-3.1439752956621394e-6,-0.0017258675335935097,-0.00011212378739102576,0.00010670311589142756,-8.325169928703112e-10,-2.090301045693085e-8,-5.257817065313555e-8,0,0
6.615108283937025e-6,5.8181024006995e-5,-9.228999943813639e-9,-4.383271670491663e-8,1.3263052830324558e-8,8.143100640142141e-7,3.9015325506283804e-5,-1.3787677226728886e-5,-0.00037061765829464883,1.6578783337678666e-6,-5.786463844145789e-5,0.00011554724185073932,3.2698528121740876e-5,0.004730232729967612,4.848751267149799e-6,2.2484901665622754e-5,5.7749345701628135e-6,-3.217286752837962e-5,-5.236172803828021e-5,8.409561253122999e-5,-0.00025021455162662146,-6.926071392254073e-6,-0.00011039535346557848,6.671182083113356e-6,-5.407641618548326e-8,-5.9550186243576765e-8,3.030624270596216e-5,3.0736585415866945e-5,3.623480110513403e-5,5.09864303457446e-5,-0.011862838536069089,0.01827772215383742,0.0002277917050250988,-0.000376850266422165,-0.0004264031023249149,-6.189456784679674e-5,0.03947961610117383,2.037637981214638e-5,0.00036847619247153487,-7.697091850402475e-6,0.00011772915803672548,-0.15227497291410294,-0.01048784068302534,0.011292418448069835,7.066886820998217e-8,-6.814313996795666e-7,0.0002296634362171421,0,0
7.379073002205052e-10,1.0093848959054831e-7,7.203664231894594e-14,-2.927055344833506e-11,2.058225146459523e-11,2.238125500636643e-10,-2.1278157320234796e-8,-5.286985808133315e-8,-1.2120141814835937e-8,3.8955487261516226e-10,7.1819736588916424e-9,-2.0925330843944705e-8,-2.6809759275498316e-8,-1.6094453468523273e-6,-6.140029391038913e-9,1.2479769691336328e-8,-1.65907521781768e-10,-1.7678911429624343e-8,-6.547501476730958e-7,-2.3628381200530435e-8,2.9437432843774264e-7,-1.4626179498675309e-8,-4.8693923128549245e-8,5.946723098432846e-9,-9.399529230662831e-11,-2.5800286614456362e-11,-1.2863938352691314e-8,-5.0169817103203106e-8,-1.0371028549844855e-7,3.842439482996401e-8,-1.0505382956665867e-5,5.821562810149209e-5,3.133833358436986e-8,9.079980161555144e-8,-7.231607009181233e-7,2.2936998794600392e-8,2.037637981214638e-5,2.4603728789462562e-8,-7.370932035653604e-9,9.636432697639968e-10,3.7554179064790127e-8,0.0002010478455891098,1.2094136000998669e-5,-1.9333458721627126e-6,-9.42189800032439e-12,8.868308927668661e-10,3.224019524546327e-7,0,0
1.5417623166303487e-6,0.00016757447094753575,1.3827143591427313e-8,-4.520528977917122e-9,3.204803303922412e-8,5.913404114646071e-9,2.6947054448251783e-5,-6.103145438989175e-6,-3.0447133166901197e-5,5.810804861219981e-7,6.0199283896778035e-6,1.1954976326705977e-5,5.899084263676578e-6,0.0027255932119352295,7.147259035134374e-7,-8.202157764114708e-6,2.5898350720812465e-6,-2.521756091791543e-6,-0.0003447784485728489,4.828083052320484e-5,1.783109574225224e-5,-8.384133650712643e-6,-2.3053990971917543e-5,2.6386424888399398e-5,5.396391495125455e-9,-1.5553575874557943e-8,1.574727135596673e-6,1.9017725789432112e-5,0.00012281814137575628,-1.5380316051024902e-5,-0.004985551562201694,-0.024086353303039907,0.00017607246563557718,-9.884787482767306e-5,-6.617005136893098e-5,2.6599297881323843e-6,0.00036847619247153487,-7.370932035653604e-9,0.002326244589241191,0.0001238588018492239,4.702050619670915e-5,0.08636950114547726,0.004494388332999631,-0.00029553951360099283,9.477417998402076e-9,1.3057245867592506e-8,4.214145370233375e-5,0,0
6.328407681061586e-8,1.121374753214817e-5,1.1711180496536866e-9,-6.201685850859551e-11,1.4456486297047356e-9,3.04956289130822e-10,1.2447069843301487e-6,-6.845657896852407e-7,-1.8341234880463416e-6,3.245441083068472e-8,1.927953498133959e-7,6.096923849191735e-7,9.20104192119564e-8,0.0001281712194531557,4.9835062085903927e-8,-3.928978859141918e-7,1.8621204006036522e-7,-9.040375668394458e-8,-2.072174396919387e-5,2.0780373764049854e-6,1.7452488528848454e-6,-3.3519214381009137e-7,-1.1343492665183942e-6,1.48615745822812e-6,1.2579054090625695e-10,-7.08876770685989e-10,1.641046254575613e-8,8.437749622159826e-7,6.405585633104498e-6,-7.607477045782084e-7,-0.00024353059469305678,-0.0012844454722284733,1.0619206312875746e-5,-6.3558310484710394e-6,-3.834136424774669e-6,3.5497017759922506e-7,-7.697091850402475e-6,9.636432697639968e-10,0.0001238588018492239,6.968911369958512e-6,-1.0753371176747793e-7,0.004356743178569181,0.0002325316386208873,-4.627680070532987e-5,7.363677152006919e-11,9.804178413155006e-9,2.3731931055193187e-6,0,0
1.919360225267375e-8,-1.808014323905231e-5,3.304107249830585e-10,-1.0646705240467053e-9,2.362880510738967e-9,1.6852387987292476e-8,3.947915078505642e-6,2.754133786251502e-6,1.0818024898278238e-5,3.816390684128789e-8,1.256670975094648e-7,-2.8068375499042395e-8,1.5573674094917428e-6,0.00013206669274895032,-2.9343729447537055e-7,-5.852613207042498e-7,3.5656777196219574e-7,-5.859129710201648e-7,1.4370214234820205e-5,4.202053638180447e-6,-3.634807961060382e-6,-2.2278131230211995e-6,-1.7228029399969428e-6,1.0855918450456176e-6,2.5192831579996746e-9,-2.636250206725551e-9,-2.6253095401917924e-7,2.337314025275925e-6,8.19212031753457e-6,3.1320872472000222e-6,0.00020459588905787524,-0.0019319867911066965,3.4294378987972853e-7,-8.629478801567276e-6,1.631530408230706e-5,-3.1439752956621394e-6,0.00011772915803672548,3.7554179064790127e-8,4.702050619670915e-5,-1.0753371176747793e-7,4.5087220901811475e-5,-0.013085451661299518,-0.0007284608803095349,2.6501014198955877e-5,1.2846778585321715e-9,-4.158430937665073e-8,-1.905302009669679e-6,0,0
0.0005886544806901815,0.18316092141190463,1.580177335205794e-5,7.138174021532574e-6,-2.790204327449811e-5,-4.8835644468271314e-5,-0.0076722949081933795,-0.02566818296318079,0.03260599442923874,-0.0006875555070199491,-0.002920991438262305,0.0042350576560907585,0.007965639494326446,-1.0444876461728099,-0.0034081379317704333,-0.004215295312706045,0.0006948288666986245,0.0006552511033827155,0.36815836747483427,0.006581256552789103,0.0028965881319919133,-0.0012706554437501882,0.02330720557505672,-0.03306100379351373,1.7766055171714793e-6,2.0504104246102326e-5,0.0015170627729168664,-0.00869457861987509,-0.06953267217925488,0.03795648249971744,3.2007908716623126,15.218523721462724,-0.04160640630707129,0.03456880003880641,-0.06965708909490252,-0.0017258675335935097,-0.15227497291410294,0.0002010478455891098,0.08636950114547726,0.004356743178569181,-0.013085451661299518,1824.3633498818886,104.615677462696,-3.153242437560989,-2.5901256568180236e-7,-0.0005438950433962735,0.10173003459666523,0,0
3.174985677783686e-5,0.011038986654862812,9.289023006015988e-7,4.2956403681179306e-7,-1.6200658529031887e-6,-2.6881267904064667e-6,-0.0007048421006209938,-0.0014903760684108717,0.001974410178617145,-3.9518102733664596e-5,-0.00012016881178281426,0.0002865482763755173,0.00019482135328643117,-0.08360791996818387,-0.00020123930115405731,-0.00027589844547394057,5.9831941006459925e-5,4.050485071055505e-5,0.018725325081619726,-2.037595645314051e-5,0.0018508667605790312,-0.00014040341700626246,0.0013842986670228158,-0.0018165670005678412,3.243641771289938e-8,1.1439176611840761e-6,7.664409728904373e-7,-0.0006826030508474796,-0.0039601004500894104,0.0019875955276333927,0.17748507693135396,0.9015773033484169,-0.0021403800908096986,0.001649134055192675,-0.00382403633704405,-0.00011212378739102576,-0.01048784068302534,1.2094136000998669e-5,0.004494388332999631,0.0002325316386208873,-0.0007284608803095349,104.615677462696,6.007428452944556,-0.18050748142914416,-2.1507093330377702e-8,-3.109783208035957e-5,0.005985450040703341,0,0
-8.201846245772019e-5,0.008728033130915878,-1.7671982930056197e-6,6.771651366531713e-8,1.3643947006905133e-8,2.1471692302859655e-6,-0.0013653612880503642,-0.001230537495171278,0.005120181937288076,-1.944949913795015e-5,-0.0004582438441299331,-0.000429116203212229,-0.00014762947753410214,-0.020520466710101024,6.073806221697589e-5,-0.0004786432067509443,4.000647443893802e-6,8.587509830449374e-5,-0.003555927151049304,-0.0008267809654985859,-0.0017865221905472425,0.0001238538661674781,-0.0015283992448804358,-0.0013343909425292877,-2.801365431649603e-7,-3.966457439508586e-7,-0.0006004521914561838,0.0013757996656866044,0.00128485067075369,-0.001573205328948252,0.1548242150215077,0.5218700419477722,-7.036854362809656e-5,0.0009161003320399532,-0.01786079716852582,0.00010670311589142756,0.011292418448069835,-1.9333458721627126e-6,-0.00029553951360099283,-4.627680070532987e-5,2.6501014198955877e-5,-3.153242437560989,-0.18050748142914416,11.495451933849578,6.1949306053931365e-6,-4.6293464079593505e-5,-0.0028120662418612357,0,0
-1.265316728030568e-12,2.889328087692796e-9,-1.5433286394541929e-12,-2.8724115308144807e-13,8.958798806018716e-13,9.660072849545095e-13,-3.5875351913395497e-10,-5.895144520938859e-10,1.598546283387059e-9,-6.2005172642353235e-12,-5.516339638454023e-11,3.502057384694667e-11,2.5646660252602187e-10,4.243322929282998e-8,4.80662783563249e-12,-4.357510605258109e-10,-1.886298753734866e-11,-5.504727633270748e-11,-3.428324980148176e-9,7.97052521513625e-10,-1.229617059831057e-9,-2.349936701894434e-10,-1.0322522354353588e-9,-5.2122033289489e-10,-2.3063613244898092e-14,-5.996387074763848e-13,-1.0220316599122838e-10,1.0974317190635085e-9,2.1498372683120347e-9,-1.3962111382301631e-9,-2.69692680978943e-8,2.470205231749914e-7,-6.617920127013824e-10,-2.7669140620040955e-9,-1.1187111185345467e-8,-8.325169928703112e-10,7.066886820998217e-8,-9.42189800032439e-12,9.477417998402076e-9,7.363677152006919e-11,1.2846778585321715e-9,-2.5901256568180236e-7,-2.1507093330377702e-8,6.1949306053931365e-6,4.1713168881945464e-12,-3.290540867451166e-11,-9.848436033386298e-10,0,0
