"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35"
-1.736117484825198e-8,2.7981435140076107e-11,2.637615358840896e-9,5.2360056154140586e-8,2.077451465767395e-5,1.3059232720222827e-6,4.070071105159145e-6,4.2964715819204593e-7,1.6085673786168286e-6,-2.120110836691705e-7,1.3456530903583512e-6,-1.1325371587320078e-6,1.3378071003484972e-7,3.021488447759593e-6,5.485535479848408e-5,-3.530507424448355e-5,6.320270428210012e-9,-5.521674288349102e-9,6.045582857943286e-9,1.0663287690785304e-5,0.00022851731374268504,-8.745744067180687e-5,8.335585046355028e-5,-2.043791769561445e-6,-0.00033237276484128416,-1.5657811015816396e-7,2.4405027933667416e-6,2.8924010097671735e-7,-1.313285987109704e-6,-0.004755496752544357,-0.00020235282977787265,-0.00023967884075980455,-6.771765110386635e-10,-3.598652866407769e-7,9.381777723799985e-6
1.696904855099426e-8,1.4947806260012466e-9,8.025299843238546e-9,-9.902405893565136e-9,-8.215264653749816e-6,-1.5642009661532303e-7,-3.903522347412459e-6,-1.1808965673034263e-7,-1.6367311338077313e-7,3.4423589374424814e-6,7.571875005220922e-7,1.3796767220271327e-6,5.186764712255618e-7,1.785458662744791e-6,-3.646782291182272e-5,2.5325667178056392e-5,-4.222270163544701e-9,1.8459948178665349e-9,2.6495957904210826e-9,-7.137911508214619e-6,-8.745744067180687e-5,0.00031081393032740936,-7.984746195647172e-5,-2.5349819515095853e-7,-6.273847056242305e-5,3.0062001662865484e-8,-7.792897169176708e-6,4.444783450091713e-7,-2.337403042635662e-5,0.028105910213123794,0.001286198778125471,-8.311119116065837e-5,-3.219565805089597e-9,2.045430191487353e-7,-3.1836281700980046e-5
2.5871467379622e-7,6.521508299257923e-8,6.123625523895777e-8,-4.9278237876192856e-8,-0.0002895707763690743,-1.6229421748425757e-5,-5.6493929067551e-5,-8.866885200184176e-6,2.7937952439261853e-6,5.012883059130977e-5,2.1077869684886384e-5,4.066894040801665e-6,-9.376882700625751e-6,9.713378009869164e-8,0.00024311399003870538,-7.541347803097744e-5,-9.171377697659352e-8,7.717192989896797e-8,-3.8052895251853474e-8,5.270701067110332e-6,8.335585046355028e-5,-7.984746195647172e-5,0.03855744819406121,1.4069736839753902e-5,0.0007596633187495492,-8.667986812263756e-8,-2.098144612344329e-6,2.370861189624147e-6,1.863924021705967e-5,-0.1689408212859082,-0.008773688152959225,-0.0017241494720140092,8.119746834375184e-10,3.5850549802895573e-6,0.00020228759350414448
-2.7284946840735888e-9,1.1491820381679555e-10,-1.9660837820686937e-9,8.716627513662041e-9,-1.168184660307044e-6,2.2850042569492142e-7,1.8809252388998988e-7,4.015630271476023e-8,-1.1351710645973355e-7,1.2659236820606492e-6,-6.574480116817334e-8,1.8070429036366258e-7,-2.4584100738356805e-7,5.616904085512563e-7,4.541350440462595e-6,-3.287692999620645e-6,-8.373859390488454e-10,-2.5873895256661225e-10,6.491772173489883e-11,-6.115063707921085e-7,-2.043791769561445e-6,-2.5349819515095853e-7,1.4069736839753902e-5,1.1615826213605417e-5,-5.9859963104822236e-5,-4.165968796777442e-8,-1.6812168834736825e-6,3.5251791940330834e-7,-3.951947496856474e-6,-0.002235571557928849,-0.0001558024108319476,6.351661543563188e-5,-8.520921662099949e-10,1.467885415439109e-8,4.86660706863276e-7
1.0845788396668517e-8,3.226852533026152e-9,1.176938054278164e-7,1.0149709662564248e-6,-0.0002823131224293936,-2.3339016056351223e-7,0.0001061632839311851,-3.048301270775604e-5,-3.063340942281646e-6,6.700213048620373e-6,-5.6309743177275856e-5,2.746415633087394e-5,2.3944003418640936e-5,0.00014289294809336368,0.0008506472639195556,-0.0005418068416852076,8.74984331092388e-8,-5.2901634354589964e-8,1.2271976672261866e-7,3.0476379679870705e-5,-0.00033237276484128416,-6.273847056242305e-5,0.0007596633187495492,-5.9859963104822236e-5,0.1217756446400821,2.9396394426910018e-6,2.7826599918270437e-5,-3.7981305523176814e-5,0.000432323199247819,0.05655653120083247,-0.0283916966686008,0.003466231054988328,1.1060538478300786e-7,-4.510792823556381e-6,6.68601368305478e-5
5.681360190475987e-11,-3.8717104513909135e-11,3.9666834585290304e-11,-1.4711935712843267e-9,7.044770567476965e-7,4.710887346076294e-8,-1.8196032990114828e-8,1.4251159343385463e-8,7.377066851752418e-8,-8.833458363193642e-8,8.308131775400464e-8,-1.0277800558732603e-8,-4.613883679832451e-8,9.551273848941367e-9,-3.9102618516961056e-8,-2.2580265953970587e-7,6.406449335955761e-11,-5.345502793845692e-11,2.4589302410954963e-10,-8.222249087467527e-8,-1.5657811015816396e-7,3.0062001662865484e-8,-8.667986812263756e-8,-4.165968796777442e-8,2.9396394426910018e-6,3.9984306704769745e-7,2.5965631334475762e-8,-1.36511037440468e-9,6.095614300121009e-9,-0.0019621738842612053,0.00012900882499908503,-1.3773387285282407e-6,7.366795834661819e-12,8.551962204635518e-10,-5.098034572959101e-7
2.2311384232415457e-9,-4.3435280135428643e-10,-7.519840300346707e-9,5.386218818012026e-8,3.127278188086115e-6,-7.691527287822298e-7,-8.326626444062822e-7,1.265739449902977e-6,-4.805696560377385e-7,4.2084834250766654e-8,5.18324182480506e-7,-1.2395253956395765e-7,2.9345385902504326e-7,-3.7338226431994346e-6,-2.10907988362879e-5,1.5231363554670684e-5,1.7401789474344943e-11,5.281103917797723e-10,-3.991755641628262e-9,-1.8391545771575062e-6,2.4405027933667416e-6,-7.792897169176708e-6,-2.098144612344329e-6,-1.6812168834736825e-6,2.7826599918270437e-5,2.5965631334475762e-8,3.253845790254401e-5,-2.005687951826978e-6,2.5201983905854236e-5,0.008761091417268345,-0.0005297135927790496,-0.000232708304057347,5.5552145321890954e-9,1.8465338423421888e-9,1.7985095544151192e-5
-4.0766589569918616e-10,-3.3948509533231224e-11,-1.5001638616602391e-9,4.149612590668157e-9,1.3154642176761953e-6,1.0754771654404206e-8,-2.1990959551442542e-7,5.385905943114032e-8,3.1474764374624316e-8,1.3009907239366643e-7,3.72224154588901e-8,5.4870298711988966e-8,-3.5390892974713126e-8,4.1030644128972617e-7,2.085711352988914e-6,-1.4107759282671076e-6,3.657926785736737e-11,-7.155943059880693e-11,3.2805646321695726e-10,4.594843710183581e-8,2.8924010097671735e-7,4.444783450091713e-7,2.370861189624147e-6,3.5251791940330834e-7,-3.7981305523176814e-5,-1.36511037440468e-9,-2.005687951826978e-6,6.370856569042167e-7,-5.449011695706803e-6,0.0006630358705078668,-0.00010386132536162085,7.392507605451701e-5,-1.0457872859498856e-9,2.3319411177574515e-8,-1.751625518087095e-6
1.2542247446548442e-9,9.70366757580137e-11,1.3226436077321613e-8,-4.569273377400274e-9,-2.343678259715013e-5,-9.153793238216182e-7,1.654177748270518e-6,-2.1893113636233405e-7,-2.7954340812110787e-7,-1.0591656898318396e-6,6.178759076511004e-7,-3.724756951933931e-7,4.7206414727695136e-7,-7.418483069080258e-6,-3.2740752898915435e-5,2.4445993284543592e-5,1.653210303131211e-9,6.676193471395768e-10,-6.041967598686615e-9,-3.4079951654152464e-6,-1.313285987109704e-6,-2.337403042635662e-5,1.863924021705967e-5,-3.951947496856474e-6,0.000432323199247819,6.095614300121009e-9,2.5201983905854236e-5,-5.449011695706803e-6,0.00010031182538762035,0.004172259502013748,0.00044852702321112855,-0.0005758434963085979,5.462144725233452e-9,-1.2771672757108832e-7,2.3781336715506942e-5
4.268330891831934e-5,7.595635565811468e-6,-5.834921857810781e-6,-0.0001295478840328289,0.09183753260041061,-0.0007390605230328805,-0.0009572843491070691,0.0007544154685215844,-0.0038864858103390804,0.007312105742746159,0.003744488331770196,0.004444475145538948,-0.004209583027321722,0.00139317770649308,0.09283813003683745,-0.04225641852876474,1.7198697269990648e-5,-4.033320728121442e-6,1.6243132834672935e-5,0.01394956015797029,-0.004755496752544357,0.028105910213123794,-0.1689408212859082,-0.002235571557928849,0.05655653120083247,-0.0019621738842612053,0.008761091417268345,0.0006630358705078668,0.004172259502013748,3928.390633585626,147.80993673799472,0.3577918916317216,-1.2264407960493807e-6,6.693256093838134e-5,0.0702230986206621
8.183591639304393e-7,4.828547359949419e-7,9.65029706009516e-7,-4.98272915814529e-6,-0.002598674439490617,0.00012282104008639122,5.4649939576762854e-5,6.533752009714827e-5,0.00011934544180073466,-0.0003652120527005281,0.0005191969517029931,-3.0357756126227142e-5,-0.00014019385796377358,-0.00040170670496669455,0.003495563397462264,-0.0018743151687666097,1.4772556759215666e-6,-3.4479393413709184e-7,5.8944980942330384e-8,0.0006869614679839218,-0.00020235282977787265,0.001286198778125471,-0.008773688152959225,-0.0001558024108319476,-0.0283916966686008,0.00012900882499908503,-0.0005297135927790496,-0.00010386132536162085,0.00044852702321112855,147.80993673799472,13.81809102417148,-0.14981648633701522,2.5509423722665945e-8,2.2794306084122524e-5,-0.0010081317547792415
-1.8039425405135295e-6,-6.489314151051181e-7,5.572369625357553e-7,4.301083393573521e-6,-0.0015478121807139644,-0.0002528459632271867,-0.0004564986289128202,-2.344409564418074e-5,-9.67484225517837e-5,0.0003097831032365974,-6.082736024890493e-5,-0.0001375915849399864,0.00039250900109150485,0.0004345835796092341,-0.002225765940878384,0.0013473062680737047,-2.9746129202637146e-7,-7.480309544335142e-8,-1.6319091092549725e-7,0.0014109165730324573,-0.00023967884075980455,-8.311119116065837e-5,-0.0017241494720140092,6.351661543563188e-5,0.003466231054988328,-1.3773387285282407e-6,-0.000232708304057347,7.392507605451701e-5,-0.0005758434963085979,0.3577918916317216,-0.14981648633701522,18.60328743623569,9.830380916506503e-6,-2.3633711024534245e-5,0.0014110157822093488
-2.3988536115726222e-14,-3.5476121144632305e-13,3.5590646826369158e-12,-2.317100311487451e-12,-1.7490398905429489e-9,-2.1771218514283582e-10,2.8958290368344937e-10,1.876268149066366e-11,-1.462538217191827e-10,-9.170398512069268e-11,-1.1013276567306619e-10,-2.048336809634766e-10,2.8265163427340294e-10,-1.4205452043309172e-9,-8.366120130066224e-9,5.486164726117883e-9,-4.001340134144805e-13,2.082454683096229e-13,-1.2856875516294381e-12,8.175286719878445e-10,-6.771765110386635e-10,-3.219565805089597e-9,8.119746834375184e-10,-8.520921662099949e-10,1.1060538478300786e-7,7.366795834661819e-12,5.5552145321890954e-9,-1.0457872859498856e-9,5.462144725233452e-9,-1.2264407960493807e-6,2.5509423722665945e-8,9.830380916506503e-6,7.748769843354169e-12,-4.763990937330502e-11,4.322227875646812e-9
