Year,MAP Temperature
2103,1.037636538
2104,0.986756802
2105,1.039583129
2106,1.152676962
2107,1.072598049
2108,0.817011839
2109,0.772984015
2110,0.836704636
2111,0.866877726
2112,0.698411729
2113,0.894624041
2114,1.024563035
2115,0.897163451
2116,0.905623146
2117,0.896659655
2118,0.893544527
2119,0.849043788
2120,0.911914209
2121,0.809759804
2122,0.912686199
2123,0.838878296
2124,0.98059769
2125,0.839249721
2126,0.818164148
2127,0.789885048
2128,0.773966092
2129,0.872518367
2130,0.817631295
2131,0.80013006
2132,0.848604112
2133,0.901037089
2134,0.95546002
2135,0.883423308
2136,0.688355357
2137,0.802176939
2138,0.731088161
2139,0.76583132
2140,0.86872761
2141,0.823777766
2142,0.745084666
2143,0.640079863
2144,0.823954707
2145,0.709130917
2146,0.709845854
2147,0.732627389
2148,0.807146469
2149,0.573546622
2150,0.598465792
2151,0.743744494
2152,0.76113872
2153,0.689265221
2154,0.73277432
2155,0.724394297
2156,0.643527961
2157,0.775130513
2158,0.843007405
2159,0.71984255
2160,0.640621198
2161,0.615002407
2162,0.834128951
2163,0.715901698
2164,0.665753863
2165,0.817954736
2166,0.873114889
2167,0.767536809
2168,0.596678797
2169,0.629756567
2170,0.601029956
2171,0.685142509
2172,0.67310976
2173,0.562328799
2174,0.630987462
2175,0.622714054
2176,0.742932319
2177,0.640563711
2178,0.739729459
2179,0.77684326
2180,0.458197639
2181,0.726471399
2182,0.669529274
2183,0.539977743
2184,0.573664102
2185,0.677955997
2186,0.956024964
2187,0.787194787
2188,0.773093795
2189,0.761792607
2190,0.595392825
2191,0.489817307
2192,0.600479367
2193,0.595564897
2194,0.620481751
2195,0.689627777
2196,0.69119648
2197,0.628503159
2198,0.507931216
2199,0.538448246
2200,0.564355874
2201,0.454515261
2202,0.45515585
2203,0.550208789
2204,0.507124737
2205,0.686009211
2206,0.521404009
2207,0.518363531
2208,0.572665174
2209,0.598150221
2210,0.641755837
2211,0.722402995
2212,0.578648815
2213,0.492859477
2214,0.488286511
2215,0.499157955
2216,0.679895332
2217,0.584436682
2218,0.591967688
2219,0.459652602
2220,0.412097318
2221,0.4418887
2222,0.703086024
2223,0.631923573
2224,0.730309249
2225,0.855060477
2226,0.797465084
2227,0.652396987
2228,0.712695308
2229,0.651038674
2230,0.648380716
2231,0.550551687
2232,0.539233419
2233,0.638745627
2234,0.701372021
2235,0.688457392
2236,0.66090783
2237,0.613022165
2238,0.496504535
2239,0.426228312
2240,0.5753399
2241,0.498144951
2242,0.595842934
2243,0.587667705
2244,0.577011793
2245,0.414043923
2246,0.439816907
2247,0.402778474
2248,0.544242444
2249,0.621005963
2250,0.751420834
2251,0.673242949
2252,0.463420286
2253,0.369757318
2254,0.528033185
2255,0.539051196
2256,0.406559098
2257,0.455506534
2258,0.368586034
2259,0.342083165
2260,0.359671716
2261,0.431221197
2262,0.598759822
2263,0.49926314
2264,0.690979659
2265,0.813133211
2266,0.726524542
2267,0.630592339
2268,0.55977735
2269,0.600426187
2270,0.562851118
2271,0.667562563
2272,0.658468501
2273,0.647138108
2274,0.584964143
2275,0.548519429
2276,0.529310148
2277,0.682058135
2278,0.60720251
2279,0.491211872
2280,0.548356318
2281,0.513337888
2282,0.79243269
2283,0.611127112
2284,0.500930762
2285,0.589753087
2286,0.571968012
2287,0.599113871
2288,0.617045615
2289,0.685447065
2290,0.615861161
2291,0.562803998
2292,0.464816462
2293,0.568441027
2294,0.553068988
2295,0.44011097
2296,0.447380733
2297,0.475937558
2298,0.501618173
2299,0.510777075
2300,0.496242458
