Year,MAP Temperature
2173,5.94675501
2174,6.033835399
2175,5.934216624
2176,5.882107277
2177,5.878837616
2178,5.937109787
2179,5.917810782
2180,6.03063291
2181,6.102277422
2182,6.077961908
2183,6.004533217
2184,6.04802273
2185,6.131927517
2186,6.060589471
2187,5.895475828
2188,5.997305294
2189,6.237408658
2190,5.96459562
2191,5.932707865
2192,5.911496689
2193,6.052257708
2194,5.96961085
2195,5.978035883
2196,5.779157156
2197,5.956859081
2198,6.106469235
2199,6.008891737
2200,5.99676687
2201,6.085748252
2202,5.952714993
2203,6.074784554
2204,6.215225156
2205,6.149087042
2206,6.333307597
2207,6.313058257
2208,6.367437644
2209,6.432718665
2210,6.181015649
2211,6.297918152
2212,6.430023354
2213,6.012516489
2214,5.887350966
2215,6.160442923
2216,6.07893421
2217,6.01316955
2218,6.149609058
2219,6.105703977
2220,6.155370896
2221,6.190451544
2222,6.229283645
2223,6.224349658
2224,6.296763988
2225,6.368644679
2226,6.304041993
2227,6.282815952
2228,6.25245709
2229,6.408733813
2230,6.158262085
2231,6.115577566
2232,6.047243257
2233,6.346084565
2234,6.234780382
2235,6.270685667
2236,6.134224237
2237,6.123188491
2238,6.090726192
2239,6.026202658
2240,6.227371086
2241,6.299652118
2242,6.363961498
2243,6.381444237
2244,6.314909955
2245,6.234282089
2246,6.218557791
2247,6.26353668
2248,6.268157311
2249,6.340317177
2250,6.104655524
2251,6.235915725
2252,6.191243382
2253,6.119090255
2254,6.183433676
2255,6.260911927
2256,6.268232792
2257,6.332016282
2258,6.340790291
2259,6.31691678
2260,6.278394921
2261,6.107933572
2262,6.118958263
2263,6.051770864
2264,6.005929034
2265,6.061587397
2266,6.044314855
2267,6.108497714
2268,6.076509737
2269,6.11744458
2270,6.040210187
2271,6.018350638
2272,6.115345134
2273,6.021329641
2274,6.079479517
2275,6.119135572
2276,6.168148193
2277,6.121560228
2278,5.989584803
2279,5.870389044
2280,5.982931367
2281,6.003644934
2282,5.933887587
2283,6.207464564
2284,6.243035037
2285,6.032109821
2286,6.141154647
2287,6.108294217
2288,6.163124588
2289,6.017256896
2290,6.10680468
2291,6.191181011
2292,6.277367077
2293,6.266112433
2294,6.293905869
2295,6.237448815
2296,6.032069788
2297,6.074363734
2298,6.092282446
2299,6.197159119
2300,6.337364454
