Year,MAP Ocean Heat
2104,135.0961455
2105,136.2437454
2106,132.9632862
2107,132.2947055
2108,130.396809
2109,139.3874233
2110,136.8028408
2111,134.7900035
2112,146.522176
2113,154.7594152
2114,133.5245261
2115,143.8162137
2116,123.3836915
2117,145.1670564
2118,145.9476861
2119,121.825324
2120,139.9306591
2121,146.1596443
2122,135.1580887
2123,139.0632516
2124,136.0332458
2125,150.9272126
2126,127.7074248
2127,145.3402677
2128,149.5132111
2129,143.141795
2130,151.4704916
2131,149.2921653
2132,147.8630715
2133,141.4117608
2134,149.8109014
2135,145.5116914
2136,132.066053
2137,156.8395092
2138,136.6618488
2139,140.8069282
2140,137.0439019
2141,146.6118149
2142,135.3676671
2143,147.7540818
2144,151.3101772
2145,161.3337858
2146,142.1689206
2147,144.085784
2148,136.9447976
2149,137.2759849
2150,160.7589894
2151,160.9747125
2152,142.556215
2153,149.9471551
2154,139.6018238
2155,150.9661922
2156,140.9451871
2157,145.655456
2158,148.4852187
2159,155.7385356
2160,161.2946241
2161,161.652032
2162,148.3665272
2163,155.096851
2164,153.0338906
2165,150.2645373
2166,153.0259379
2167,157.1170935
2168,144.0141441
2169,160.9931832
2170,147.9215585
2171,149.1042548
2172,161.2327773
2173,149.3128873
2174,153.1698632
2175,153.3537218
2176,151.9732933
2177,150.3172608
2178,153.7224787
2179,149.109809
2180,152.9905247
2181,149.6176597
2182,152.2234997
2183,161.1788008
2184,146.7225487
2185,155.1064552
2186,160.3343575
2187,157.5354838
2188,150.093225
2189,155.611998
2190,161.8260909
2191,152.5809749
2192,157.5348498
2193,161.2911538
2194,160.0683958
2195,161.5723322
2196,153.258263
2197,161.6550593
2198,155.9569462
2199,163.1072739
2200,157.6149864
2201,158.8294776
2202,154.4707249
2203,156.2394842
2204,160.9380208
2205,169.8516949
2206,156.977116
2207,162.0464648
2208,169.2142323
2209,157.7244359
2210,158.3764971
2211,160.0215833
2212,146.8177067
2213,151.4880549
2214,162.0900691
2215,150.9760147
2216,173.5851556
2217,156.4743092
2218,153.7672775
2219,152.2790162
2220,152.7463251
2221,158.9560333
2222,161.1682061
2223,152.6653517
2224,152.2181911
2225,148.782903
2226,150.4733693
2227,147.3188457
2228,144.3982357
2229,155.937638
2230,157.4192576
2231,165.0043103
2232,163.0103322
2233,158.935608
2234,158.2980657
2235,157.5618257
2236,154.519174
2237,160.327391
2238,165.8603719
2239,161.8732161
2240,161.7738945
2241,155.0682409
2242,143.97146
2243,166.4818689
2244,159.3458599
2245,172.7252095
2246,162.5420698
2247,170.5781113
2248,170.6940542
2249,168.0539047
2250,169.8642658
2251,159.2931021
2252,166.6843846
2253,169.3884698
2254,144.4521956
2255,176.0654274
2256,173.8701898
2257,164.172451
2258,171.2179216
2259,168.1922467
2260,169.341348
2261,172.867511
2262,169.8097351
2263,162.3316566
2264,184.4849753
2265,166.6531746
2266,163.5473426
2267,150.5357089
2268,165.6638406
2269,171.2570301
2270,182.2381498
2271,169.9906099
2272,169.0313343
2273,168.7230164
2274,161.1379871
2275,164.0206285
2276,163.3264491
2277,181.1559523
2278,164.901653
2279,171.1652828
2280,150.0508928
2281,156.7151636
2282,173.099377
2283,165.8429522
2284,169.3242554
2285,171.8939041
2286,173.228131
2287,173.1936213
2288,165.7676678
2289,158.9354964
2290,173.9773647
2291,171.0483979
2292,176.2724458
2293,158.8581909
2294,173.0953313
2295,177.5929562
2296,168.2007655
2297,167.7718855
2298,171.2531335
2299,167.0198079
2300,162.5100317
