Year,MAP Ocean Heat
2127,133.7275234
2128,126.0913154
2129,125.9369817
2130,120.6868683
2131,115.3523354
2132,103.6215015
2133,118.5911257
2134,127.7891779
2135,123.7642516
2136,117.5142793
2137,123.0924145
2138,135.3516237
2139,122.6777939
2140,124.8761411
2141,117.6400919
2142,112.3368449
2143,108.7996892
2144,123.2039265
2145,111.6293081
2146,101.342942
2147,106.3099672
2148,113.6717503
2149,109.0135503
2150,113.9261157
2151,116.4437324
2152,111.6311751
2153,118.8634657
2154,125.3362512
2155,115.0542658
2156,129.0305499
2157,99.3183173
2158,98.96483989
2159,128.3717117
2160,106.5319004
2161,109.8237807
2162,110.0421738
2163,122.8173756
2164,101.4468567
2165,109.707585
2166,106.7939887
2167,107.4333703
2168,117.53119
2169,107.5581977
2170,115.2373832
2171,110.4244058
2172,126.3489245
2173,110.5735526
2174,123.4374052
2175,118.8292747
2176,116.8743794
2177,126.0757865
2178,128.2744341
2179,102.4682809
2180,111.1588956
2181,118.0280996
2182,111.6965211
2183,113.4212706
2184,109.4691947
2185,108.4579853
2186,113.3740706
2187,109.9215612
2188,108.8459852
2189,100.7389372
2190,116.6463946
2191,113.0658409
2192,126.0713532
2193,129.9969131
2194,110.9311799
2195,119.4063488
2196,113.2307043
2197,118.7334347
2198,119.2413521
2199,128.8035355
2200,129.676641
2201,123.7444026
2202,117.3063297
2203,124.1621558
2204,123.9702772
2205,115.1404215
2206,121.1264781
2207,133.6530096
2208,116.6929166
2209,110.8496278
2210,121.8181671
2211,127.7582801
2212,128.4151308
2213,114.0141728
2214,106.3571824
2215,119.8410554
2216,113.9902127
2217,121.3562025
2218,110.1666667
2219,105.6164298
2220,102.0972543
2221,112.724683
2222,106.4908008
2223,116.0779616
2224,115.6489369
2225,107.8787145
2226,120.2602947
2227,124.8923752
2228,111.1337052
2229,116.6774447
2230,110.4382474
2231,118.7575227
2232,100.1123543
2233,100.7095066
2234,130.8170839
2235,119.417142
2236,124.7993075
2237,109.9489825
2238,117.2399389
2239,100.7673741
2240,116.7012165
2241,91.8065837
2242,108.6499415
2243,113.4918761
2244,115.8444153
2245,100.9609671
2246,111.0544721
2247,111.9727772
2248,114.8752503
2249,111.3606293
2250,120.0508925
2251,96.98899245
2252,88.65604978
2253,110.6024399
2254,108.717431
2255,114.3387578
2256,112.4894216
2257,108.9701041
2258,110.1510975
2259,122.2895358
2260,107.4653555
2261,109.8815434
2262,113.0996612
2263,102.4543228
2264,115.9394047
2265,104.5535488
2266,99.99790054
2267,120.8630066
2268,107.1989017
2269,112.7162968
2270,118.1869773
2271,113.8818818
2272,123.3858099
2273,126.5827967
2274,99.95436408
2275,100.1408226
2276,106.6592844
2277,113.876241
2278,119.8120847
2279,104.7405321
2280,100.774603
2281,109.096043
2282,107.0552089
2283,112.9536018
2284,120.4744573
2285,112.6718508
2286,105.1539682
2287,113.5696657
2288,101.1708213
2289,115.5650471
2290,106.8147256
2291,112.9076886
2292,120.5498847
2293,95.64920436
2294,109.0179835
2295,108.9660519
2296,110.7469178
2297,125.043428
2298,116.1659058
2299,116.8539536
2300,124.5652214
