Year,MAP Ocean Heat
1981,-3.696743184
1982,-0.711063227
1983,4.840480097
1984,-0.181324031
1985,-17.63561187
1986,4.210498021
1987,11.61970016
1988,-0.61502562
1989,10.92935547
1990,16.40581215
1991,11.85721189
1992,6.448288593
1993,8.175882263
1994,11.8674784
1995,3.94454878
1996,19.60358448
1997,8.064993237
1998,11.74149088
1999,21.55481219
2000,27.83533098
2001,26.92367778
2002,30.98794062
2003,28.58989786
2004,22.58402136
2005,35.63397684
2006,23.29626034
2007,33.59568729
2008,35.373788
2009,15.33430944
2010,26.34841097
2011,31.23669003
2012,36.59565661
2013,34.58370014
2014,39.04737072
2015,47.94035674
2016,49.50104249
2017,41.09143211
2018,46.16419143
2019,58.43890352
2020,57.72546208
2021,74.1119707
2022,61.32048034
2023,66.22399956
2024,62.44414441
2025,72.72254468
2026,66.68307467
2027,69.65154884
2028,67.90303763
2029,56.26980925
2030,64.51525389
2031,60.63609086
2032,69.87503981
2033,70.24958988
2034,66.7438105
2035,65.13371002
2036,77.87442988
2037,81.25088763
2038,81.80595894
2039,77.89783456
2040,79.59419904
2041,95.19034699
2042,94.51287113
2043,100.0223538
2044,99.13830086
2045,109.7812958
2046,84.3799617
2047,85.62325365
2048,95.63364498
2049,102.7338079
2050,107.2586923
2051,111.3204707
2052,99.1573877
2053,105.4016365
2054,110.5341082
2055,93.4797382
2056,100.7827086
2057,116.1038718
2058,116.5035695
2059,122.1757995
2060,112.3671855
2061,111.3373776
2062,121.2838555
2063,114.1670649
2064,122.1055892
2065,125.7579562
2066,145.1329721
2067,143.4224392
2068,135.9826695
2069,129.87181
2070,143.0739677
2071,149.0737563
2072,149.8419546
2073,159.1178458
2074,148.9061146
2075,151.7082221
2076,153.8477739
2077,155.5566729
2078,155.8007784
2079,171.6900939
2080,167.5365897
2081,181.0010323
2082,180.9031802
2083,184.3969099
2084,159.508051
2085,166.8061608
2086,187.2755801
2087,193.2336822
2088,186.5800217
2089,183.5122139
2090,193.6188997
2091,201.6973395
2092,206.9725622
2093,189.9336188
2094,192.9604299
2095,203.9308439
2096,203.6322103
2097,209.4314598
2098,198.3181474
2099,203.6930646
2100,215.0053726
2101,213.4728414
2102,216.4567308
2103,219.2970788
2104,211.0641565
2105,218.5113633
2106,226.5368196
2107,227.7763796
2108,227.6135691
2109,223.5205788
2110,232.9022664
2111,239.9566798
2112,225.1616999
2113,242.8447284
2114,244.3450472
2115,227.8023543
2116,231.5663288
2117,239.0350044
2118,235.7250395
2119,238.2931429
2120,244.919365
2121,258.7482717
2122,253.2385446
2123,258.9285416
2124,254.5490242
2125,243.5651123
2126,258.9754109
2127,265.6959874
2128,261.0588547
2129,255.9506094
2130,263.1764556
2131,266.9462921
2132,278.2057629
2133,285.9039101
2134,278.434365
2135,277.9646023
2136,288.3286382
2137,275.0618588
2138,269.3670227
2139,282.4588736
2140,279.5161151
2141,284.9065868
2142,283.5726248
2143,278.6181377
2144,289.7855876
2145,284.5688109
2146,295.3316388
2147,288.5419539
2148,287.9401549
2149,300.0259268
2150,314.9449181
2151,310.3518378
2152,306.9824013
2153,305.2798398
2154,313.2207324
2155,313.8288788
2156,307.6022552
2157,309.0342355
2158,315.2771255
2159,317.6706998
2160,315.4309399
2161,327.534861
2162,318.41802
2163,318.7320675
2164,315.4384834
2165,341.6291094
2166,329.5183084
2167,330.3864911
2168,324.375068
2169,323.7266541
2170,316.3150221
2171,322.0388943
2172,322.2793944
2173,334.418888
2174,332.5061308
2175,324.5747272
2176,333.0157114
2177,335.254908
2178,348.8375745
2179,346.301582
2180,348.3972665
2181,349.0381104
2182,367.8118303
2183,353.0502712
2184,356.4113382
2185,348.4332545
2186,359.382143
2187,352.6434127
2188,365.1131492
2189,354.5391344
2190,358.3161331
2191,362.479459
2192,354.6941365
2193,372.5793434
2194,375.4056208
2195,376.4732613
2196,375.2111944
2197,380.9428959
2198,364.6683578
2199,369.457116
2200,378.9404209
2201,381.5377031
2202,370.2287463
2203,373.5353453
2204,374.4707617
2205,383.4032008
2206,387.3930631
2207,384.1131293
2208,376.0292618
2209,381.2054099
2210,390.9530989
2211,386.4494536
2212,386.6933713
2213,385.2149754
2214,379.6531266
2215,382.5682462
2216,396.8122787
2217,391.3135419
2218,404.1159072
2219,394.146614
2220,387.5916061
2221,385.853991
2222,395.3385392
2223,398.5836571
2224,402.4892763
2225,399.7808375
2226,401.6654863
2227,409.9694447
2228,397.0200377
2229,406.5635737
2230,404.639249
2231,400.641866
2232,404.0851021
2233,416.9507259
2234,417.4363968
2235,420.7269002
2236,415.808278
2237,412.9012739
2238,428.5442251
2239,422.9707312
2240,423.2127806
2241,424.5279393
2242,419.6818162
2243,426.1943978
2244,434.1609277
2245,420.0105732
2246,436.1971562
2247,429.0294256
2248,427.7682994
2249,436.2538474
2250,425.2050962
2251,436.3798313
2252,439.2674537
2253,424.3071552
2254,427.2530779
2255,428.1042207
2256,424.4039931
2257,428.9230051
2258,434.4407914
2259,435.8858014
2260,452.2404808
2261,434.8775592
2262,424.7910061
2263,438.5289936
2264,444.1025054
2265,444.1641562
2266,446.0571989
2267,443.0105588
2268,448.70044
2269,423.6961278
2270,458.217867
2271,443.6869147
2272,434.6852926
2273,438.4894014
2274,438.0301825
2275,440.3558207
2276,443.4388544
2277,450.100794
2278,460.4806649
2279,442.7596663
2280,466.4963196
2281,454.8455359
2282,452.7030547
2283,445.2860026
2284,462.3844522
2285,460.0626036
2286,464.4129737
2287,467.8533076
2288,460.2657932
2289,467.9970035
2290,474.4472471
2291,469.6796572
2292,463.4706409
2293,478.8988337
2294,480.2631961
2295,461.1732446
2296,480.4587761
2297,461.5637015
2298,469.3621576
2299,467.1146446
2300,462.9654754
