x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.001918823,0.008978293,0.025889851,0.028402832,12.15259824,3.288002192,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.051090212,0.06285265,-0.230425408,0.088055036,3.288002192,526.4473553,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.13E-07,-3.59E-05,2.03E-09,-5.19E-09,-5.39E-08,3.72E-07,-1.51E-06,1.03E-05,2.59E-05,2.21E-07,-4.95E-07,1.78E-06,1.83E-06,-0.000149287,5.21E-08,-3.84E-06,1.58E-06,4.87E-07,7.31E-05,-9.77E-07,-9.25E-06,1.04E-06,1.22E-06,8.58E-07,-6.24E-09,1.36E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.000580331,-0.000395727,-1.48E-05,-2.43E-06,0.000107562,-1.47E-07,4.44E-05,3.36E-06,-5.92E-06,-0.024383668,-0.001200201,0.000816343,-1.01E-09,-8.16E-08,-3.64E-05
7.88E-08,-3.27E-05,-1.14E-09,-1.86E-09,2.18E-08,-2.26E-07,5.94E-06,-7.11E-06,-7.70E-06,-2.12E-07,-4.54E-06,-1.31E-06,6.44E-06,0.001035736,5.86E-07,1.59E-05,-1.54E-06,6.49E-07,-1.99E-05,1.40E-05,-4.65E-05,9.60E-07,2.61E-06,1.65E-07,3.39E-09,-7.85E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.000395727,0.000709003,-9.28E-06,9.65E-06,-0.000385547,1.54E-07,7.97E-06,-1.37E-06,-9.27E-06,0.010687379,0.000162549,-0.001478327,-4.88E-09,-2.97E-07,4.33E-05
2.23E-06,0.000382988,8.54E-08,5.35E-08,1.28E-08,-6.72E-08,3.50E-06,-7.74E-05,3.14E-05,-4.16E-07,-1.95E-05,-6.13E-07,4.84E-06,0.002002674,4.33E-06,-5.55E-06,6.53E-06,-1.21E-05,-0.000135476,1.82E-05,-4.38E-05,-1.46E-05,-4.37E-05,-4.15E-06,6.75E-08,4.30E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.48E-05,-9.28E-06,0.024866028,-1.60E-06,-0.000241462,1.54E-07,-0.000105914,-4.47E-06,-6.98E-06,0.01355072,0.000507314,-0.00419301,-2.83E-09,-1.36E-06,-4.02E-05
1.19E-07,2.76E-05,-2.44E-09,-6.63E-10,-4.64E-09,5.36E-09,4.25E-08,-3.74E-06,4.38E-06,-3.09E-08,1.06E-07,3.20E-07,5.38E-08,-5.80E-05,-3.14E-07,-1.20E-06,4.98E-07,2.07E-07,8.42E-06,6.61E-07,4.50E-06,5.37E-08,1.64E-06,-1.97E-06,-8.94E-10,2.09E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.43E-06,9.65E-06,-1.60E-06,2.60E-05,-3.39E-05,2.49E-08,1.10E-05,3.58E-07,-1.18E-06,0.002788746,0.000146808,-5.82E-06,-6.29E-10,-2.72E-08,1.93E-06
-1.30E-06,-0.000132463,1.84E-07,3.23E-08,9.35E-08,-1.38E-07,7.52E-06,-1.56E-05,-0.000296562,-6.41E-07,-1.15E-05,-8.47E-06,1.09E-05,0.000745462,1.77E-05,1.01E-05,6.72E-06,1.08E-05,-4.20E-05,-7.72E-05,-0.000383427,-6.85E-06,6.57E-05,-4.41E-06,6.21E-08,-2.38E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.000107562,-0.000385547,-0.000241462,-3.39E-05,0.057579628,2.41E-05,0.000429104,-6.82E-06,0.00019268,0.059703434,0.001985454,0.004239985,7.27E-08,3.75E-06,-7.74E-05
9.89E-10,-3.04E-08,7.86E-11,1.13E-10,-1.42E-10,4.61E-11,-5.38E-08,8.72E-08,-1.37E-07,4.41E-10,2.18E-08,-6.79E-09,-2.50E-08,-6.17E-06,2.07E-09,-8.15E-09,-1.40E-08,7.53E-09,3.68E-07,-4.43E-08,3.95E-07,1.96E-09,-5.72E-08,-6.10E-09,9.90E-11,1.31E-11,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.47E-07,1.54E-07,1.54E-07,2.49E-08,2.41E-05,7.49E-08,2.28E-07,1.53E-08,-9.71E-08,0.000235186,1.59E-05,-1.23E-05,-1.31E-11,4.61E-11,-3.44E-07
-8.27E-07,1.29E-05,3.93E-08,1.75E-09,8.06E-08,-4.80E-07,3.09E-05,-2.57E-05,-7.52E-05,-2.25E-07,-4.05E-06,-4.48E-06,2.25E-08,0.00083295,4.12E-06,3.57E-06,6.60E-09,-2.11E-06,-0.000146282,7.41E-06,1.98E-05,2.24E-06,-2.76E-05,2.36E-05,1.60E-08,-1.60E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.44E-05,7.97E-06,-0.000105914,1.10E-05,0.000429104,2.28E-07,0.001993788,0.000102908,6.33E-05,0.041710793,0.001932919,-0.00126111,1.08E-08,6.06E-07,0.000104484
-1.41E-08,-1.24E-07,1.79E-09,4.12E-10,3.45E-09,-1.93E-08,1.18E-06,-8.02E-07,-4.07E-06,-1.98E-08,-7.05E-07,-2.26E-07,-2.43E-07,1.33E-05,1.73E-07,5.29E-07,-3.92E-08,-1.58E-07,-8.56E-06,-2.40E-07,2.06E-06,1.24E-07,-1.62E-06,1.37E-06,1.13E-09,-1.22E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.36E-06,-1.37E-06,-4.47E-06,3.58E-07,-6.82E-06,1.53E-08,0.000102908,5.89E-06,-6.24E-07,0.002388958,0.000130774,-5.47E-05,-1.46E-11,3.39E-08,5.77E-06
-3.05E-09,1.53E-05,1.28E-09,-2.32E-10,1.37E-08,-7.71E-08,1.02E-06,-2.55E-06,-1.81E-05,-1.38E-08,4.26E-06,-1.19E-07,1.90E-06,0.000160565,3.85E-07,1.92E-07,1.91E-08,1.94E-08,9.28E-06,5.47E-06,2.97E-06,-2.65E-07,1.43E-07,3.19E-06,-8.61E-10,2.35E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-5.92E-06,-9.27E-06,-6.98E-06,-1.18E-06,0.00019268,-9.71E-08,6.33E-05,-6.24E-07,6.88E-05,-0.014780141,-0.000827945,-0.000477807,1.22E-09,6.59E-08,4.95E-06
-0.000643529,0.100111333,1.63E-05,-7.71E-06,-3.95E-05,0.000133741,-0.006638744,-0.011465097,0.068266024,-4.49E-05,0.000160644,0.001090341,0.003050693,-0.488479354,0.002411345,0.000562046,0.001159023,0.000486411,0.166735558,-0.008119782,-0.072719182,-0.004028549,0.007889186,-0.039611722,6.57E-06,-9.33E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.024383668,0.010687379,0.01355072,0.002788746,0.059703434,0.000235186,0.041710793,0.002388958,-0.014780141,3763.392069,216.7246267,1.797613004,1.70E-06,0.000494804,-0.027348465
-3.64E-05,0.006237878,8.88E-07,-3.58E-07,-2.17E-06,6.61E-06,-0.000526216,-0.000582747,0.003950331,-1.90E-06,3.48E-05,6.33E-05,-8.80E-05,-0.05274754,0.000134401,4.85E-05,9.03E-05,3.40E-05,0.007211081,-0.00085068,-0.002106762,-0.000232414,0.000475846,-0.002085055,3.53E-07,-5.48E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.001200201,0.000162549,0.000507314,0.000146808,0.001985454,1.59E-05,0.001932919,0.000130774,-0.000827945,216.7246267,12.495487,0.092879638,7.66E-08,2.76E-05,-0.001650174
-3.30E-05,-0.002146522,1.13E-06,8.29E-07,9.88E-09,8.84E-06,0.000534419,-0.002031352,-0.005186602,2.43E-05,-5.84E-05,-1.38E-05,0.000336821,0.028992303,-9.10E-06,-0.000423685,0.000291824,-2.80E-06,-0.002299855,-7.94E-05,-0.005105978,-4.82E-05,-0.000891272,0.000695553,1.01E-06,2.93E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.000816343,-0.001478327,-0.00419301,-5.82E-06,0.004239985,-1.23E-05,-0.00126111,-5.47E-05,-0.000477807,1.797613004,0.092879638,11.57185949,6.23E-06,3.75E-05,0.006348808
-8.47E-11,-1.10E-09,1.34E-12,8.12E-14,2.57E-12,-8.62E-12,1.14E-09,-1.77E-09,-2.56E-09,2.61E-11,6.63E-10,-8.98E-11,2.98E-10,4.84E-08,1.70E-11,-8.43E-10,2.04E-10,3.66E-11,-3.19E-09,2.58E-10,-4.15E-09,-3.50E-11,-5.61E-10,4.28E-10,3.83E-13,2.47E-13,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.01E-09,-4.88E-09,-2.83E-09,-6.29E-10,7.27E-08,-1.31E-11,1.08E-08,-1.46E-11,1.22E-09,1.70E-06,7.66E-08,6.23E-06,4.46E-12,2.76E-11,2.73E-09
-2.91E-08,-1.03E-06,-4.78E-10,-1.69E-10,4.69E-11,-5.43E-10,9.61E-08,2.96E-07,6.40E-07,1.81E-11,1.57E-07,-7.92E-09,-9.68E-09,-8.78E-06,-7.25E-09,1.41E-07,-4.29E-09,-3.58E-08,2.15E-06,-1.49E-07,-4.72E-08,1.90E-08,1.55E-07,-1.29E-07,-1.86E-10,1.06E-10,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-8.16E-08,-2.97E-07,-1.36E-06,-2.72E-08,3.75E-06,4.61E-11,6.06E-07,3.39E-08,6.59E-08,0.000494804,2.76E-05,3.75E-05,2.76E-11,7.32E-07,-5.43E-07
-4.41E-06,6.73E-05,-3.46E-08,1.14E-08,-3.24E-08,4.64E-08,-4.69E-06,-2.02E-05,9.79E-05,2.94E-07,-7.07E-06,-2.66E-06,-2.58E-06,0.002185658,-4.51E-07,-2.25E-05,6.15E-06,-5.46E-06,-0.000488923,-5.01E-07,-3.94E-05,-6.81E-07,4.86E-05,-5.55E-05,-1.17E-08,-2.24E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.64E-05,4.33E-05,-4.02E-05,1.93E-06,-7.74E-05,-3.44E-07,0.000104484,5.77E-06,4.95E-06,-0.027348465,-0.001650174,0.006348808,2.73E-09,-5.43E-07,0.010284471
